,Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Close 2016,Close 2017,Close 2018,Close 2019,Close 2020,Close 2021
3093,538578,IPRU8628,ICICI Prudential Growth Fund Series 2 (Direct Plan - Dividend Payout Option),Active,B,10.0,INF109KC1796,,Equity,NA,NA,NA,NA,NA,NA
3094,538579,TRIVIKRAMA,Trivikrama Industries Ltd,Active,M,10.0,INE641Q01019,Comm.Trading  & Distribution,Equity,5.37,5.00,NA,NA,NA,5.70
3095,538596,QUANTBUILD,Quantum Build-Tech Ltd,Active,X,10.0,INE222B01028,Realty,Equity,1.33,0.83,11.03,6.54,3.79,3.79
3096,538597,TTIENT,TTI Enterprise Ltd,Active,XT,10.0,INE404F01031,Finance (including NBFCs),Equity,0.70,1.60,1.34,0.78,1.33,1.52
3097,538598,VISHAL,Vishal Fabrics Ltd,Active,B,5.0,INE755Q01025,Textiles,Equity,375.15,340.00,328.60,250.00,59.20,52.60
3098,538607,TOYAMIND,Toyam Industries Ltd,Active,XT,1.0,INE457P01020,Other Financial Services,Equity,2.14,4.84,3.45,1.65,3.61,3.36
3099,538609,GAJANANSEC,Gajanan Securities Services Ltd,Active,XT,10.0,INE868G01019,Other Financial Services,Equity,10.26,NA,NA,9.75,10.00,NA
3100,538610,UNISON,Unison Metals Ltd,Active,XT,10.0,INE099D01018,Iron & Steel Products,Equity,53.05,47.00,40.00,51.00,46.90,49.20
3101,538611,RTFL,Real Touch Finance Ltd,Active,X,10.0,INE840I01014,Other Financial Services,Equity,21.85,30.00,21.20,18.40,8.70,9.44
3102,538634,VRL,Vasundhara Rasayans Ltd,Active,X,10.0,INE406F01010,Pharmaceuticals,Equity,29.90,28.40,45.00,26.25,80.30,89.25
3103,538635,SNOWMAN,Snowman Logistics Ltd,Active,A,10.0,INE734N01019,Transportation - Logistics,Equity,50.25,57.45,34.95,42.60,66.50,59.80
3104,538646,QGO,QGO Finance Ltd,Active,XT,10.0,INE837C01013,Finance (including NBFCs),Equity,15.00,9.40,15.64,15.00,18.40,21.70
3105,538647,PURSHOTTAM,Purshottam Investofin Ltd,Active,X,10.0,INE729C01020,Finance (including NBFCs),Equity,8.19,45.40,14.35,8.73,12.05,11.00
3106,538652,HCLTD,Hind Commerce Ltd,Active,X,10.0,INE691J01019,Comm.Trading  & Distribution,Equity,3.00,NA,3.15,NA,NA,NA
3107,538653,EML,Ejecta Marketing Ltd,Active,XT,10.0,INE649L01013,Comm.Trading  & Distribution,Equity,346.95,54.40,8.75,0.29,0.36,0.39
3108,538666,SHARDACROP,Sharda Cropchem Ltd,Active,A,10.0,INE221J01015,Agrochemicals,Equity,444.45,452.15,302.50,216.00,269.05,276.05
3109,538667,SIROHIA,Sirohia & Sons Ltd,Active,MT,10.0,INE785O01019,Comm.Trading  & Distribution,Equity,13.05,8.68,NA,NA,NA,NA
3110,538668,NAYSAA,Naysaa Securities Ltd,Active,M,10.0,INE898Q01015,Finance (including NBFCs),Equity,27.00,44.00,19.80,37.80,30.00,NA
3111,538674,CITYONLINE,City Online Services Ltd,Active,Z,10.0,INE158C01014,Telecom Services,Equity,6.80,4.75,4.54,3.04,2.89,NA
3112,538683,NETFSENSEX,NIPPON INDIA ETF SENSEX,Active,B,10.0,INF204KA1UN7,,Equity,NA,NA,NA,NA,NA,NA
3113,538685,SHEMAROO,Shemaroo Entertainment Ltd,Active,T,10.0,INE363M01019,Movies & Entertainment,Equity,390.70,425.55,421.90,140.45,73.80,75.60
3114,538706,ULTRACAB,Ultracab (India) Ltd,Active,B,10.0,INE010R01015,Other Elect.Equip./ Prod.,Equity,117.00,104.40,57.95,70.90,105.70,108.70
3115,538707,RCCL,Rajasthan Cylinders & Containers Ltd,Active,X,10.0,INE929D01016,Containers & Packaging,Equity,28.00,53.00,24.15,13.25,12.70,12.12
3116,538708,ETIL,Econo Trade (India) Ltd,Active,X,10.0,INE937K01014,Finance (including NBFCs),Equity,43.40,6.30,13.86,7.59,7.20,7.71
3117,538713,ATISHAY,Atishay Ltd,Active,B,10.0,INE011R01013,IT Software Products,Equity,56.25,112.00,82.00,52.25,43.50,40.70
3118,538714,SUCHITRA,Suchitra Finance & Trading Company Ltd,Active,X,10.0,INE475D01010,Finance (including NBFCs),Equity,22.15,44.60,60.00,47.05,51.65,55.40
3119,538715,DHABRIYA,Dhabriya Polywood Ltd,Active,B,10.0,INE260R01016,Plastic Products,Equity,88.00,143.70,82.70,36.60,35.80,35.00
3120,538716,ARYACAPM,Aryaman Capital Markets Ltd,Active,M,10.0,INE229R01011,Other Financial Services,Equity,22.50,24.50,38.00,31.50,33.00,47.00
3121,538728,IPRU2511,ICICI Prudential Growth Fund Series 3 (Regular Plan - Dividend Payout Option),Active,B,10.0,INF109KC1CO7,,Equity,NA,NA,NA,NA,NA,NA
3122,538729,IPRU8711,ICICI Prudential Growth Fund Series 3 (Direct Plan - Dividend Payout Option),Active,B,10.0,INF109KC1CN9,,Equity,NA,NA,NA,NA,NA,NA
3123,538730,PDSMFL,PDS Multinational Fashions Ltd,Active,B,10.0,INE111Q01013,Comm.Trading  & Distribution,Equity,152.80,304.05,279.00,315.00,460.00,535.05
3124,538731,HANMAN,Hanman Fit Ltd,Active,M,10.0,INE982Q01017,Other Leisure Facilities,Equity,11.50,12.04,5.00,3.90,2.09,1.95
3125,538732,VGCL,Vibrant Global Capital Ltd,Active,T,10.0,INE761Q01015,Finance (including NBFCs),Equity,20.25,60.00,60.00,45.00,20.10,25.60
3126,538733,STARLIT,Starlit Power Systems Ltd,Active,T,10.0,INE909P01012,Other Non-Ferrous Metals,Equity,13.50,11.65,8.27,11.70,19.00,20.00
3127,538734,CEINSYSTECH,Ceinsys Tech Ltd,Active,T,10.0,INE016Q01014,IT Consulting & Software,Equity,110.00,186.00,75.05,75.00,133.30,136.05
3128,538742,PANACHE,Panache Innovations Ltd,Active,XT,10.0,INE516E01019,Comm.Trading  & Distribution,Equity,32.05,45.00,33.45,38.50,18.95,18.05
3129,538765,JSHL,JLA Infraville Shoppers Ltd,Active,M,10.0,INE401Q01018,Internet & Catalogue Retail,Equity,9.10,4.12,5.82,16.05,22.10,17.70
3130,538770,CRANEINFRA,Crane Infrastructure Ltd,Active,X,10.0,INE176L01017,Realty,Equity,7.92,7.75,10.40,3.72,3.25,3.35
3131,538772,NIYOGIN,Niyogin Fintech Ltd,Active,X,10.0,INE480D01010,Finance (including NBFCs),Equity,13.15,58.75,83.20,50.85,72.25,88.35
3132,538777,ASIACAP,Asia Capital Ltd,Active,XT,10.0,INE131Q01011,Finance (including NBFCs),Equity,12.50,15.80,NA,NA,NA,NA
3133,538778,AKASHDEEP,Akashdeep Metal Industries Ltd,Active,X,10.0,INE149Q01013,Finance (including NBFCs),Equity,12.50,38.40,45.50,26.95,40.65,45.05
3134,538786,CIL,Citizen Infoline Ltd,Active,XT,10.0,INE473L01018,Publishing,Equity,6.30,4.75,4.09,3.19,2.24,2.36
3135,538787,GBFL,Goenka Business & Finance Ltd,Active,XT,10.0,INE997C01015,Finance (including NBFCs),Equity,117.95,79.35,1.41,0.76,2.88,3.34
3136,538788,GILADAFINS,Gilada Finance & Investments Ltd,Active,X,10.0,INE918C01011,Finance (including NBFCs),Equity,12.20,46.00,26.00,9.45,25.00,18.70
3137,538789,BUDGE BUDGE,Budge Budge Company Ltd,Active,XT,10.0,INE948C01026,Jute & Jute Products,Equity,NA,NA,NA,NA,NA,NA
3138,538794,JETINFRA,Jet Infraventure Ltd,Active,M,10.0,INE155R01018,Realty,Equity,138.10,138.00,80.20,80.00,79.00,NA
3139,538795,SAPPL,Shree Ajit Pulp And Paper Ltd,Active,X,10.0,INE185C01017,Paper & Paper Products,Equity,184.70,215.25,279.90,165.00,174.80,169.85
3140,538812,AANCHALISP,Aanchal Ispat Ltd,Active,T,10.0,INE322R01014,Iron & Steel/Interm.Products,Equity,4.00,19.90,9.00,11.95,4.95,5.50
3141,538817,CAPPIPES,Captain Pipes Ltd,Active,M,10.0,INE513R01018,Plastic Products,Equity,57.65,59.00,32.05,24.10,20.20,21.00
3142,538833,ANUBHAV,Anubhav Infrastructure Ltd,Active,T,10.0,INE891N01017,Construction & Engineering,Equity,11.05,9.03,10.44,8.78,3.25,3.11
3143,538834,MEL,Meenakshi Enterprises Ltd,Active,X,10.0,INE242Q01016,Finance (including NBFCs),Equity,303.70,20.70,4.75,8.17,2.95,2.90
3144,538835,INTELLECT,Intellect Design Arena Ltd,Active,A,5.0,INE306R01017,IT Software Products,Equity,139.45,165.20,225.40,138.30,314.75,348.00
3145,538836,MONTECARLO,Monte Carlo Fashions Ltd,Active,B,10.0,INE950M01013,Other Apparels & Accessories,Equity,417.60,615.60,383.30,299.05,253.85,248.65
3146,538837,JSTL,Jeevan Scientific Technology Ltd,Active,XT,10.0,INE237B01018,Healthcare Services,Equity,42.80,60.00,38.00,18.50,35.00,35.75
3147,538838,ICL,Indo Cotspin Ltd,Active,XT,10.0,INE407P01017,Textiles,Equity,11.40,12.00,19.50,5.47,2.08,NA
3148,538860,PANAFIC,Panafic Industrials Ltd,Active,X,1.0,INE655P01029,Finance (including NBFCs),Equity,12.55,1.23,0.50,0.25,0.27,0.27
3149,538862,MYMONEY,My Money Securities Ltd,Active,XT,10.0,INE232L01018,Other Financial Services,Equity,NA,28.75,22.60,22.60,22.50,NA
3150,538863,AMARNATH,Sri Amarnath Finance Ltd,Active,XT,10.0,INE985Q01010,Finance (including NBFCs),Equity,NA,NA,NA,NA,NA,NA
3151,538868,CSL,Continental Securities Ltd,Active,XT,10.0,INE183Q01012,Finance (including NBFCs),Equity,6.49,6.50,6.82,8.92,14.50,13.10
3152,538874,NEXUSSURGL,Nexus Surgical And Medicare Ltd,Active,XT,10.0,INE370Q01015,Other Financial Services,Equity,52.05,58.00,33.10,13.24,4.02,NA
3153,538875,SELLWIN,Sellwin Traders Ltd,Active,XT,10.0,INE195F01019,Diversified Commercial Services,Equity,NA,13.60,12.60,14.17,12.60,12.00
3154,538881,GALADAFIN,Galada Finance Ltd,Active,X,10.0,INE243E01010,Finance (including NBFCs),Equity,20.85,20.35,13.30,10.45,10.20,NA
3155,538882,EMERALD,Emerald Leasing Finance & Investment Company Ltd,Active,X,10.0,INE030Q01015,Other Financial Services,Equity,40.00,37.90,15.20,10.50,16.00,13.75
3156,538890,MKEXIM,M.K. Exim (India) Ltd,Active,X,10.0,INE227F01010,Textiles,Equity,10.50,10.20,7.49,17.40,22.60,22.50
3157,538891,MCLOUD,Magellanic Cloud Ltd,Active,X,10.0,INE613C01018,IT Consulting & Software,Equity,169.00,249.55,39.00,20.25,67.50,69.10
3158,538894,OCTAL,Octal Credit Capital Ltd,Active,X,10.0,INE513C01010,Other Financial Services,Equity,13.54,12.40,12.00,6.30,4.92,4.69
3159,538895,MIHIKA,Mihika Industries Ltd,Active,XT,10.0,INE779Q01017,Comm.Trading  & Distribution,Equity,18.90,19.80,NA,NA,NA,NA
3160,538896,KANCHI,Kanchi Karpooram Ltd,Active,X,10.0,INE081G01019,Commodity Chemicals,Equity,35.70,173.70,473.30,269.10,435.65,528.70
3161,538897,SHRINIWAS,Shri Niwas Leasing And Finance Ltd,Active,X,10.0,INE201F01015,Finance (including NBFCs),Equity,38.60,38.50,40.00,40.00,7.90,NA
3162,538902,DHUNTEAIND,Dhunseri Tea & Industries Ltd,Active,B,10.0,INE341R01014,Tea & Coffee,Equity,297.20,408.00,250.60,172.00,259.80,257.25
3163,538918,VANICOM,Vani Commercials Ltd,Active,X,10.0,INE661Q01017,Finance (including NBFCs),Equity,NA,7.60,6.55,8.45,2.82,2.58
3164,538919,SKILVEN,Skyline Ventures India Ltd,Active,X,10.0,INE055Q01012,Realty,Equity,24.40,15.73,12.75,11.52,10.41,NA
3165,538920,SPACEAGE,Spaceage Products Ltd,Active,XT,10.0,INE498Q01014,Comm.Trading  & Distribution,Equity,NA,NA,NA,9.45,12.15,NA
3166,538921,RAFL,Raghuvansh Agrofarms Ltd,Active,M,10.0,INE865P01016,Other Agricultural Products,Equity,50.00,44.00,100.25,198.90,227.80,248.00
3167,538922,COSYN,COSYN Ltd,Active,X,10.0,INE029B01019,IT Software Products,Equity,222.40,102.45,51.70,17.60,27.35,26.25
3168,538923,SOFCOM,Sofcom Systems Ltd,Active,XT,10.0,INE499Q01012,IT Consulting & Software,Equity,18.90,17.00,16.15,14.11,15.54,NA
3169,538926,NAPL,Naturite Agro Products Ltd,Active,X,10.0,INE223R01014,Other Agricultural Products,Equity,97.50,97.50,97.50,113.55,130.00,NA
3170,538928,KARNAVATI,Karnavati Finance Ltd,Active,B,10.0,INE554R01012,Finance (including NBFCs),Equity,13.20,27.40,25.15,30.70,15.90,16.40
3171,538935,ABHIFIN,Abhishek Finlease Ltd,Active,XT,10.0,INE723C01015,Consulting Services,Equity,3.93,9.00,7.70,NA,12.20,12.81
3172,538942,MERCANTILE,Mercantile Ventures Ltd,Active,X,10.0,INE689O01013,Diversified Commercial Services,Equity,9.52,10.63,7.70,5.58,14.35,15.61
3173,538943,SONAL,Sonal Mercantile Ltd,Active,XT,10.0,INE321M01017,Finance (including NBFCs),Equity,8.45,8.54,13.95,31.90,19.00,15.40
3174,538952,ALFL,Abhinav Leasing & Finance Ltd,Active,X,1.0,INE211D01027,Finance (including NBFCs),Equity,20.90,1.60,1.60,1.18,0.58,0.70
3175,538961,GENUSPAPER,Genus Paper & Boards Ltd,Active,T,1.0,INE949P01018,Paper & Paper Products,Equity,5.54,12.10,9.90,4.96,7.24,7.25
3176,538962,MINDACORP,Minda Corporation Ltd,Active,A,2.0,INE842C01021,Auto Parts & Equipment,Equity,88.40,213.85,146.60,100.15,89.65,92.70
3177,538964,MERCURYLAB,Mercury Laboratories Ltd,Active,X,10.0,INE947G01011,Pharmaceuticals,Equity,470.00,460.00,369.00,273.00,508.75,584.35
3178,538965,CONCORD,Concord Drugs Ltd,Active,XT,10.0,INE858L01010,Pharmaceuticals,Equity,49.00,32.00,22.60,15.00,22.90,23.00
3179,538970,WARDINMOBI,Wardwizard Innovations & Mobility Ltd,Active,X,10.0,INE945P01016,2/3 Wheelers,Equity,63.00,78.25,NA,72.00,479.25,467.85
3180,538975,SHREESEC,Shree Securities Ltd,Active,XT,10.0,INE397C01018,Finance (including NBFCs),Equity,NA,NA,NA,NA,NA,NA
3181,538979,GRNLAMIND,Greenlam Industries Ltd,Active,B,5.0,INE544R01013,Furniture-Furnishing-Paints,Equity,645.90,"1,313.35",868.05,902.00,777.05,901.65
3182,538987,TALBROSENG,Talbros Engineering Ltd,Active,X,10.0,INE717E01013,Auto Parts & Equipment,Equity,247.65,398.10,196.00,95.00,108.70,115.65
3183,538992,SAPL,SAR Auto Products Ltd,Active,X,10.0,INE002E01010,Auto Parts & Equipment,Equity,94.85,160.10,233.00,357.00,230.25,241.65
3184,538993,PUROHITCON,Purohit Construction Ltd,Active,XT,10.0,INE147J01012,Realty,Equity,6.75,7.27,6.22,4.88,7.19,7.92
3185,539005,JAYATMA,Jayatma Enterprises Ltd,Active,X,10.0,INE246D01015,Diversified Commercial Services,Equity,NA,NA,20.00,19.25,19.25,NA
3186,539006,PTCIL,PTC Industries Ltd,Active,X,10.0,INE596F01018,Other Industrial Products,Equity,249.00,562.25,460.40,368.00,833.50,817.10
3187,539009,GBLIL,GBL Industries Ltd,Active,XT,10.0,INE003Q01012,Construction & Engineering,Equity,34.90,22.55,80.60,0.67,1.81,1.99
3188,539011,CHENFERRO,Chennai Ferrous Industries Ltd,Active,XT,10.0,INE777O01016,Iron & Steel/Interm.Products,Equity,4.00,4.27,6.00,6.06,3.69,4.47
3189,539012,MEGRISOFT,Megri Soft Ltd,Active,XT,10.0,INE756R01013,Internet Software & Services,Equity,14.45,15.90,12.15,16.95,19.45,22.05
3190,539013,GITARENEW,Gita Renewable Energy Ltd,Active,X,10.0,INE776O01018,Electric Utilities,Equity,15.90,7.50,5.00,4.88,6.70,7.72
3191,539015,ORTEL,Ortel Communications Ltd,Active,Z,10.0,INE849L01019,Broadcasting & Cable TV,Equity,137.10,33.45,3.36,0.51,1.14,1.22
3192,539016,NEIL,Neil Industries Ltd,Active,X,10.0,INE396C01010,Finance (including NBFCs),Equity,53.05,21.00,19.00,20.00,6.54,7.00
3193,539017,ASHFL,Akme Star Housing Finance Ltd,Active,B,10.0,INE526R01010,Housing Finance,Equity,51.30,114.10,64.40,75.30,86.90,88.80
3194,539018,BEEKAY,Beekay Steel Industries Ltd,Active,X,10.0,INE213D01015,Iron & Steel/Interm.Products,Equity,115.60,482.00,354.65,260.30,276.45,306.45
3195,539026,SSPNFIN,SSPN Finance Ltd,Active,M,10.0,INE820R01017,Other Financial Services,Equity,18.00,18.00,23.00,95.55,26.70,25.90
3196,539031,SETFBSE100,SBI Mutual Fund - SBI - ETF BSE 100,Active,B,10.0,INF200KA1572,,Equity,NA,NA,NA,NA,NA,NA
3197,539032,FRASER,Fraser and Company Ltd,Active,XT,10.0,INE184Q01010,Comm.Trading  & Distribution,Equity,10.25,9.10,9.93,14.42,5.24,5.72
3198,539040,TTIL,Tirupati Tyres Ltd,Active,XT,10.0,INE812Q01016,Auto Tyres & Rubber Products,Equity,11.49,7.88,3.64,0.92,3.74,4.17
3199,539041,SVPHOUSING,SVP Housing Ltd,Active,M,10.0,INE369Q01017,Comm.Trading  & Distribution,Equity,30.90,36.20,17.85,10.95,12.40,12.40
3200,539042,AGIIL,AGI Infra Ltd,Active,B,10.0,INE976R01017,Realty,Equity,115.00,149.15,91.35,58.40,59.95,62.00
3201,539043,BKMINDST,BKM Industries Ltd,Active,T,1.0,INE831Q01016,Containers & Packaging,Equity,12.95,36.50,8.55,0.69,1.33,1.35
3202,539044,MANAKSTELTD,Manaksia Steels Ltd,Active,B,1.0,INE824Q01011,Iron & Steel/Interm.Products,Equity,9.00,39.45,22.20,10.60,24.06,25.75
3203,539045,MNKALCOLTD,Manaksia Aluminium Company Ltd,Active,B,1.0,INE859Q01017,Aluminium,Equity,5.63,14.63,8.40,4.60,8.49,9.68
3204,539046,MNKCMILTD,Manaksia Coated Metals & Industries Ltd,Active,B,1.0,INE830Q01018,Iron & Steel/Interm.Products,Equity,7.43,21.10,7.44,4.39,7.96,7.95
3205,539056,IMAGICAA,Imagicaaworld Entertainment Ltd,Active,T,10.0,INE172N01012,Other Leisure Facilities,Equity,71.30,69.00,11.05,4.54,5.97,6.09
3206,539083,INOXWIND,Inox Wind Ltd,Active,B,10.0,INE066P01011,Heavy Electrical Equipment,Equity,182.00,143.95,76.70,35.40,61.55,66.50
3207,539090,RAJPUTANA,Rajputana Investment and Finance Ltd,Active,XT,10.0,INE751R01014,Finance (including NBFCs),Equity,NA,10.22,11.60,15.00,13.95,NA
3208,539091,CITL,Consecutive Investment & Trading Company Ltd,Active,X,10.0,INE187R01011,Investment Companies,Equity,NA,NA,NA,52.45,34.30,NA
3209,539097,HKG,HKG Ltd,Active,M,2.0,INE904R01027,Comm.Trading  & Distribution,Equity,5.90,8.00,18.60,42.40,40.00,42.80
3210,539098,FILTRA,Filtra Consultants and Engineers Ltd,Active,M,10.0,INE541R01019,Utilities:Non-Elec.,Equity,23.39,22.55,15.75,7.74,12.00,13.10
3211,539099,ATHCON,Athena Constructions Ltd,Active,M,10.0,INE291R01011,Realty,Equity,59.55,64.70,13.40,17.00,10.25,NA
3212,539110,NORTHLINK,Northlink Fiscal and Capital Services Ltd,Active,X,10.0,INE736P01019,Finance (including NBFCs),Equity,10.10,22.40,31.20,28.90,25.25,NA
3213,539111,SHESHAINDS,Sheshadri Industries Ltd,Active,X,10.0,INE193R01019,Textiles,Equity,3.50,6.01,4.67,4.22,3.52,3.61
3214,539112,SAB,SAB Industries Ltd,Active,X,10.0,INE137M01017,Realty,Equity,18.30,77.00,70.00,53.00,31.00,34.90
3215,539113,PML,Paul Merchants Ltd,Active,X,10.0,INE291E01019,Finance (including NBFCs),Equity,"3,300.10","4,320.00","3,535.00","1,197.50","1,320.00","1,302.00"
3216,539114,HINDSECR,Hind Securities & Credits Ltd,Active,XT,10.0,INE727Q01016,Finance (including NBFCs),Equity,10.10,4.36,5.40,5.54,6.31,7.28
3217,539116,OPCHAINS,O. P. Chains Ltd,Active,M,10.0,INE118Q01018,Comm.Trading  & Distribution,Equity,20.50,18.00,11.00,11.00,11.00,NA
3218,539117,SUJALA,Sujala Trading & Holdings Ltd,Active,X,10.0,INE029H01016,Finance (including NBFCs),Equity,59.40,69.30,59.65,13.60,7.75,7.40
3219,539118,VRLLOG,VRL Logistics Ltd,Active,A,10.0,INE366I01010,Transportation - Logistics,Equity,258.70,431.85,292.80,275.20,202.10,204.60
3220,539119,JAINMARMO,Jain Marmo Industries Ltd,Active,XT,10.0,INE780Q01015,Construction Materials,Equity,14.50,14.00,13.20,13.00,18.85,17.10
3221,539120,BFFL,Bangalore Fort Farms Ltd,Active,XT,10.0,INE578R01011,Jute & Jute Products,Equity,14.00,13.35,15.45,16.60,16.50,14.95
3222,539121,PALCO,Palco Metals Ltd,Active,X,10.0,INE239L01013,Aluminium,Equity,26.95,29.25,NA,20.70,18.60,19.50
3223,539122,BODHTREE,Bodhtree Consulting Ltd,Active,X,10.0,INE104F01011,IT Consulting & Software,Equity,38.55,82.35,49.55,50.20,34.40,30.55
3224,539124,SARVOTTAM,Sarvottam Finvest Ltd,Active,XT,10.0,INE822Q01015,Finance (including NBFCs),Equity,33.00,NA,NA,NA,33.00,NA
3225,539126,MEP,MEP Infrastructure Developers Ltd,Active,B,10.0,INE776I01010,Roads & Highways,Equity,35.85,92.85,45.55,39.15,18.15,18.65
3226,539132,VEGETABLE,Vegetable Products Ltd,Active,X,1.0,INE761D01021,Edible Oils,Equity,4.79,3.73,4.70,2.60,2.17,2.55
3227,539141,UFO,UFO Moviez India Ltd,Active,B,10.0,INE527H01019,Broadcasting & Cable TV,Equity,411.20,522.95,259.35,126.90,88.70,90.25
3228,539142,NIFTYEES,Edelweiss Mutual Fund - Edelweiss Exchange Traded Scheme - Nifty ( Nifty EES ),Active,B,10.0,INF754K01EK3,,Equity,NA,NA,NA,NA,NA,NA
3229,539143,PANTH,Panth Infinity Ltd,Active,X,10.0,INE945O01019,Diversified,Equity,96.65,66.85,71.35,145.15,8.24,9.25
3230,539148,SHIVALIK,Shivalik Rasayan Ltd,Active,X,5.0,INE788J01021,Agrochemicals,Equity,209.15,585.00,276.70,270.10,489.40,467.20
3231,539149,ICSL,Integrated Capital Services Ltd,Active,X,1.0,INE682B01023,Consulting Services,Equity,1.38,3.66,2.57,1.00,1.05,1.26
3232,539150,PNCINFRA,PNC Infratech Ltd,Active,A,2.0,INE195J01029,Roads & Highways,Equity,102.55,203.20,147.50,191.65,176.55,192.15
3233,539151,ARFIN,Arfin India Ltd,Active,XT,10.0,INE784R01015,Aluminium,Equity,486.45,370.50,261.00,45.45,53.05,57.50
3234,539174,HELPAGE,Helpage Finlease Ltd,Active,XT,10.0,INE738P01015,Finance (including NBFCs),Equity,12.50,NA,39.70,39.50,10.30,11.30
3235,539175,INDRAIND,Indra Industries Ltd,Active,X,10.0,INE924N01016,Fertilizers,Equity,10.45,21.90,29.00,6.90,5.79,6.00
3236,539176,HAWAENG,Hawa Engineers Ltd,Active,XT,10.0,INE230I01018,Industrial Machinery,Equity,59.90,78.85,37.90,19.55,34.50,33.00
3237,539177,AIIL,Authum Investment & Infrastructure Ltd,Active,XT,10.0,INE206F01014,Finance (including NBFCs),Equity,35.90,61.20,32.65,99.25,213.30,226.50
3238,539195,POEL,POCL Enterprises Ltd,Active,X,10.0,INE035S01010,Commodity Chemicals,Equity,79.95,84.95,43.30,30.10,24.30,31.60
3239,539196,AEL,Amba Enterprises Ltd,Active,X,5.0,INE829P01020,Other Elect.Equip./ Prod.,Equity,109.40,60.90,15.50,11.66,15.00,14.67
3240,539197,DEVHARI,Devhari Exports (India) Ltd,Active,X,1.0,INE553P01018,Comm.Trading  & Distribution,Equity,8.22,9.55,5.76,3.43,1.25,1.13
3241,539198,CAPFIN,Capfin India Ltd,Active,XT,10.0,INE960C01013,Other Financial Services,Equity,2.11,2.07,3.05,2.58,7.90,NA
3242,539199,MOONGIPASEC,Moongipa Securities Ltd,Active,XT,10.0,INE618R01015,Other Financial Services,Equity,13.25,15.10,3.90,2.80,2.30,NA
3243,539201,SATIA,Satia Industries Ltd,Active,A,1.0,INE170E01023,Paper & Paper Products,Equity,48.75,135.30,519.70,82.35,91.70,95.80
3244,539206,GVBL,Genomic Valley Biotech Ltd,Active,XT,10.0,INE574D01010,Biotechnology,Equity,NA,NA,NA,NA,22.50,23.60
3245,539216,GARMNTMNTR,Garment Mantra Lifestyle Ltd,Active,B,10.0,INE653S01010,Textiles,Equity,23.95,33.00,29.00,42.25,59.50,71.50
3246,539217,SRESTHA,Srestha Finvest Ltd,Active,X,2.0,INE606K01023,Investment Companies,Equity,7.50,11.20,2.25,3.11,2.35,NA
3247,539218,SAUMYA,Saumya Consultants Ltd,Active,X,10.0,INE563C01015,Finance (including NBFCs),Equity,14.45,47.50,51.95,51.00,39.00,41.15
3248,539219,MUL,Mauria Udyog Ltd,Active,XT,10.0,INE150D01019,Other Industrial Products,Equity,NA,122.90,205.05,213.05,15.34,13.75
3249,539220,MISHKA,Mishka Exim Ltd,Active,T,10.0,INE540S01019,Other Apparels & Accessories,Equity,30.00,42.65,22.90,35.00,27.80,27.90
3250,539221,SPORTKING,Sportking India Ltd,Active,XT,10.0,INE885H01011,Textiles,Equity,12.50,35.90,687.80,273.00,431.95,525.90
3251,539222,VMV,VMV Holidays Ltd,Active,M,10.0,INE451S01019,Travel Support Services,Equity,16.40,14.00,15.30,20.25,34.45,38.10
3252,539223,AMBITION,Ambition Mica Ltd,Active,B,10.0,INE563S01011,Paper & Paper Products,Equity,61.50,41.50,21.30,6.60,5.96,5.32
3253,539224,HCKKVENTURE,HCKK Ventures Ltd,Active,X,10.0,INE345Q01017,Diversified,Equity,36.30,48.65,43.00,45.00,42.85,NA
3254,539225,JIYAECO,Jiya Eco-Products Ltd,Active,T,10.0,INE023S01016,Utilities:Non-Elec.,Equity,57.00,74.50,42.10,26.65,6.97,7.17
3255,539226,RUDRA,Rudra Global Infra Products Ltd,Active,Z,10.0,INE027T01015,Iron & Steel/Interm.Products,Equity,40.30,214.90,193.75,83.05,84.55,80.35
3256,539227,LOYAL,Loyal Equipments Ltd,Active,T,10.0,INE876S01017,Industrial Machinery,Equity,29.25,50.80,38.00,31.35,31.85,32.25
3257,539228,GGPL,Gala Global Products Ltd,Active,T,5.0,INE480S01026,Comm.Printing/Stationery,Equity,82.55,163.35,51.15,80.70,38.70,35.60
