,Security Code,Close 2016,Close 2017,Close 2018,Close 2019,Close 2020,Close 2021
3017,536751,0.66,0.89,0.44,0.26,0.49,0.52
3018,536773,84.95,81.05,37.15,11.55,21.08,23.50
3019,536846,7.65,15.50,10.50,10.39,8.53,11.03
3020,536868,50.40,48.00,16.65,28.55,32.80,32.65
3021,536960,NA,NA,NA,NA,NA,NA
3022,536965,12.28,13.30,11.75,3.64,2.05,1.95
3023,536974,106.40,149.00,27.25,31.25,37.85,38.70
3024,537007,NA,NA,NA,NA,NA,NA
3025,537008,NA,NA,NA,NA,NA,NA
3026,537069,8.25,7.11,12.00,8.01,29.40,28.50
3027,537253,84.60,74.85,52.00,22.95,24.40,26.15
3028,537254,179.40,236.20,88.10,14.05,8.11,8.49
3029,537259,450.00,335.00,225.20,407.00,420.45,446.95
3030,537291,147.15,464.35,415.70,345.30,274.85,290.55
3031,537292,31.15,118.00,62.05,43.30,39.40,38.75
3032,537326,13.20,20.80,10.50,6.57,9.78,10.16
3033,537392,7.50,12.65,7.99,9.20,3.50,3.17
3034,537483,NA,NA,NA,NA,NA,NA
3035,537492,5.60,3.00,3.00,3.00,4.00,NA
3036,537524,129.00,36.10,10.99,2.81,0.77,0.98
3037,537536,144.00,111.70,69.40,34.00,45.15,45.85
3038,537573,28.60,32.80,31.40,11.65,NA,NA
3039,537582,7.02,5.75,6.17,3.69,2.00,1.64
3040,537669,43.00,57.65,50.00,59.50,60.50,58.00
3041,537707,15.75,20.75,36.60,28.25,50.10,53.95
3042,537708,NA,NA,NA,NA,NA,NA
3043,537750,114.70,201.25,113.95,100.95,86.15,88.00
3044,537766,58.50,109.30,31.35,15.61,7.09,6.92
3045,537784,10.40,9.61,8.50,7.00,6.75,NA
3046,537785,8.05,13.20,45.05,42.20,206.95,195.00
3047,537800,2.15,1.71,0.55,0.30,0.78,0.80
3048,537820,12.94,8.65,2.12,0.41,0.74,0.75
3049,537839,11.00,14.45,12.50,11.08,14.25,13.80
3050,537840,128.20,178.35,82.70,40.00,24.75,23.00
3051,538019,25.00,104.20,40.30,12.43,8.26,8.11
3052,538057,NA,NA,NA,NA,NA,NA
3053,538081,3.42,3.61,1.50,0.87,0.83,1.01
3054,538092,144.00,172.10,136.95,105.30,105.00,111.00
3055,538119,13.85,38.85,38.50,27.90,35.75,35.50
3056,538180,20.90,14.40,7.23,0.54,0.35,0.42
3057,538212,8.67,1.26,0.26,0.25,0.26,0.36
3058,538268,339.40,361.05,270.00,245.45,205.55,212.05
3059,538273,4.00,5.90,10.30,9.03,6.00,6.68
3060,538319,4.85,3.63,2.50,1.73,1.32,1.24
3061,538351,7.32,6.27,1.96,5.01,15.21,16.40
3062,538365,107.00,93.70,45.75,49.50,25.00,25.55
3063,538382,59.35,64.15,65.40,66.70,73.50,NA
3064,538395,35.00,31.65,30.00,65.00,30.15,29.90
3065,538401,22.15,22.65,48.30,71.95,104.60,106.40
3066,538402,118.00,195.00,156.00,147.50,100.00,NA
3067,538432,189.50,134.00,20.50,25.40,24.70,18.95
3068,538433,3.85,0.58,0.30,0.21,0.38,0.39
3069,538446,8.75,8.70,8.71,68.60,52.00,50.40
3070,538451,14.08,14.08,18.83,18.55,11.33,NA
3071,538452,51.25,NA,31.20,7.70,7.80,7.85
3072,538464,NA,12.50,2.07,0.40,0.95,1.20
3073,538476,44.65,4.71,3.61,3.50,4.65,4.67
3074,538496,13.85,29.70,13.51,6.84,9.79,10.61
3075,538521,40.50,9.50,22.75,18.05,19.05,19.35
3076,538537,NA,2.47,0.95,1.05,0.34,0.34
3077,538539,17.00,8.58,0.75,0.19,0.45,0.55
3078,538540,5.56,0.26,0.25,0.19,0.42,0.50
3079,538542,13.00,10.39,6.68,6.18,3.12,2.85
3080,538546,38.25,58.00,47.00,33.00,40.00,53.00
3081,538556,NA,NA,91.50,59.75,54.00,NA
3082,538557,185.00,19.10,1.69,1.48,2.22,2.50
3083,538562,138.55,270.15,87.00,51.10,61.90,71.50
3084,538563,NA,5.14,5.90,5.90,5.90,6.01
3085,538564,122.20,142.95,123.00,78.90,139.60,153.45
3086,538565,10.60,11.62,26.40,14.05,27.90,36.00
3087,538566,62.05,99.80,133.30,297.50,858.15,929.55
3088,538567,640.00,986.20,820.25,809.05,719.70,736.40
3089,538568,15.65,13.00,9.85,9.28,8.40,7.98
3090,538569,NA,84.05,84.05,99.90,30.00,28.70
3091,538576,127.00,128.70,NA,NA,NA,NA
3092,538577,NA,NA,NA,NA,NA,NA
3093,538578,NA,NA,NA,NA,NA,NA
3094,538579,5.37,5.00,NA,NA,NA,5.70
3095,538596,1.33,0.83,11.03,6.54,3.79,3.79
3096,538597,0.70,1.60,1.34,0.78,1.33,1.52
3097,538598,375.15,340.00,328.60,250.00,59.20,52.60
3098,538607,2.14,4.84,3.45,1.65,3.61,3.36
3099,538609,10.26,NA,NA,9.75,10.00,NA
3100,538610,53.05,47.00,40.00,51.00,46.90,49.20
3101,538611,21.85,30.00,21.20,18.40,8.70,9.44
3102,538634,29.90,28.40,45.00,26.25,80.30,89.25
3103,538635,50.25,57.45,34.95,42.60,66.50,59.80
3104,538646,15.00,9.40,15.64,15.00,18.40,21.70
3105,538647,8.19,45.40,14.35,8.73,12.05,11.00
3106,538652,3.00,NA,3.15,NA,NA,NA
3107,538653,346.95,54.40,8.75,0.29,0.36,0.39
3108,538666,444.45,452.15,302.50,216.00,269.05,276.05
3109,538667,13.05,8.68,NA,NA,NA,NA
3110,538668,27.00,44.00,19.80,37.80,30.00,NA
3111,538674,6.80,4.75,4.54,3.04,2.89,NA
3112,538683,NA,NA,NA,NA,NA,NA
3113,538685,390.70,425.55,421.90,140.45,73.80,75.60
3114,538706,117.00,104.40,57.95,70.90,105.70,108.70
3115,538707,28.00,53.00,24.15,13.25,12.70,12.12
3116,538708,43.40,6.30,13.86,7.59,7.20,7.71
3117,538713,56.25,112.00,82.00,52.25,43.50,40.70
3118,538714,22.15,44.60,60.00,47.05,51.65,55.40
3119,538715,88.00,143.70,82.70,36.60,35.80,35.00
3120,538716,22.50,24.50,38.00,31.50,33.00,47.00
3121,538728,NA,NA,NA,NA,NA,NA
3122,538729,NA,NA,NA,NA,NA,NA
3123,538730,152.80,304.05,279.00,315.00,460.00,535.05
3124,538731,11.50,12.04,5.00,3.90,2.09,1.95
3125,538732,20.25,60.00,60.00,45.00,20.10,25.60
3126,538733,13.50,11.65,8.27,11.70,19.00,20.00
3127,538734,110.00,186.00,75.05,75.00,133.30,136.05
3128,538742,32.05,45.00,33.45,38.50,18.95,18.05
3129,538765,9.10,4.12,5.82,16.05,22.10,17.70
3130,538770,7.92,7.75,10.40,3.72,3.25,3.35
3131,538772,13.15,58.75,83.20,50.85,72.25,88.35
3132,538777,12.50,15.80,NA,NA,NA,NA
3133,538778,12.50,38.40,45.50,26.95,40.65,45.05
3134,538786,6.30,4.75,4.09,3.19,2.24,2.36
3135,538787,117.95,79.35,1.41,0.76,2.88,3.34
3136,538788,12.20,46.00,26.00,9.45,25.00,18.70
3137,538789,NA,NA,NA,NA,NA,NA
3138,538794,138.10,138.00,80.20,80.00,79.00,NA
3139,538795,184.70,215.25,279.90,165.00,174.80,169.85
3140,538812,4.00,19.90,9.00,11.95,4.95,5.50
3141,538817,57.65,59.00,32.05,24.10,20.20,21.00
3142,538833,11.05,9.03,10.44,8.78,3.25,3.11
3143,538834,303.70,20.70,4.75,8.17,2.95,2.90
3144,538835,139.45,165.20,225.40,138.30,314.75,348.00
3145,538836,417.60,615.60,383.30,299.05,253.85,248.65
3146,538837,42.80,60.00,38.00,18.50,35.00,35.75
3147,538838,11.40,12.00,19.50,5.47,2.08,NA
3148,538860,12.55,1.23,0.50,0.25,0.27,0.27
3149,538862,NA,28.75,22.60,22.60,22.50,NA
3150,538863,NA,NA,NA,NA,NA,NA
3151,538868,6.49,6.50,6.82,8.92,14.50,13.10
3152,538874,52.05,58.00,33.10,13.24,4.02,NA
3153,538875,NA,13.60,12.60,14.17,12.60,12.00
3154,538881,20.85,20.35,13.30,10.45,10.20,NA
3155,538882,40.00,37.90,15.20,10.50,16.00,13.75
3156,538890,10.50,10.20,7.49,17.40,22.60,22.50
3157,538891,169.00,249.55,39.00,20.25,67.50,69.10
3158,538894,13.54,12.40,12.00,6.30,4.92,4.69
3159,538895,18.90,19.80,NA,NA,NA,NA
3160,538896,35.70,173.70,473.30,269.10,435.65,528.70
3161,538897,38.60,38.50,40.00,40.00,7.90,NA
3162,538902,297.20,408.00,250.60,172.00,259.80,257.25
3163,538918,NA,7.60,6.55,8.45,2.82,2.58
3164,538919,24.40,15.73,12.75,11.52,10.41,NA
3165,538920,NA,NA,NA,9.45,12.15,NA
3166,538921,50.00,44.00,100.25,198.90,227.80,248.00
3167,538922,222.40,102.45,51.70,17.60,27.35,26.25
3168,538923,18.90,17.00,16.15,14.11,15.54,NA
3169,538926,97.50,97.50,97.50,113.55,130.00,NA
3170,538928,13.20,27.40,25.15,30.70,15.90,16.40
3171,538935,3.93,9.00,7.70,NA,12.20,12.81
3172,538942,9.52,10.63,7.70,5.58,14.35,15.61
3173,538943,8.45,8.54,13.95,31.90,19.00,15.40
3174,538952,20.90,1.60,1.60,1.18,0.58,0.70
3175,538961,5.54,12.10,9.90,4.96,7.24,7.25
3176,538962,88.40,213.85,146.60,100.15,89.65,92.70
3177,538964,470.00,460.00,369.00,273.00,508.75,584.35
3178,538965,49.00,32.00,22.60,15.00,22.90,23.00
3179,538970,63.00,78.25,NA,72.00,479.25,467.85
3180,538975,NA,NA,NA,NA,NA,NA
3181,538979,645.90,"1,313.35",868.05,902.00,777.05,901.65
3182,538987,247.65,398.10,196.00,95.00,108.70,115.65
3183,538992,94.85,160.10,233.00,357.00,230.25,241.65
3184,538993,6.75,7.27,6.22,4.88,7.19,7.92
3185,539005,NA,NA,20.00,19.25,19.25,NA
3186,539006,249.00,562.25,460.40,368.00,833.50,817.10
3187,539009,34.90,22.55,80.60,0.67,1.81,1.99
3188,539011,4.00,4.27,6.00,6.06,3.69,4.47
3189,539012,14.45,15.90,12.15,16.95,19.45,22.05
3190,539013,15.90,7.50,5.00,4.88,6.70,7.72
3191,539015,137.10,33.45,3.36,0.51,1.14,1.22
3192,539016,53.05,21.00,19.00,20.00,6.54,7.00
3193,539017,51.30,114.10,64.40,75.30,86.90,88.80
3194,539018,115.60,482.00,354.65,260.30,276.45,306.45
3195,539026,18.00,18.00,23.00,95.55,26.70,25.90
3196,539031,NA,NA,NA,NA,NA,NA
3197,539032,10.25,9.10,9.93,14.42,5.24,5.72
3198,539040,11.49,7.88,3.64,0.92,3.74,4.17
3199,539041,30.90,36.20,17.85,10.95,12.40,12.40
3200,539042,115.00,149.15,91.35,58.40,59.95,62.00
3201,539043,12.95,36.50,8.55,0.69,1.33,1.35
3202,539044,9.00,39.45,22.20,10.60,24.06,25.75
3203,539045,5.63,14.63,8.40,4.60,8.49,9.68
3204,539046,7.43,21.10,7.44,4.39,7.96,7.95
3205,539056,71.30,69.00,11.05,4.54,5.97,6.09
3206,539083,182.00,143.95,76.70,35.40,61.55,66.50
3207,539090,NA,10.22,11.60,15.00,13.95,NA
3208,539091,NA,NA,NA,52.45,34.30,NA
3209,539097,5.90,8.00,18.60,42.40,40.00,42.80
3210,539098,23.39,22.55,15.75,7.74,12.00,13.10
3211,539099,59.55,64.70,13.40,17.00,10.25,NA
3212,539110,10.10,22.40,31.20,28.90,25.25,NA
3213,539111,3.50,6.01,4.67,4.22,3.52,3.61
3214,539112,18.30,77.00,70.00,53.00,31.00,34.90
3215,539113,"3,300.10","4,320.00","3,535.00","1,197.50","1,320.00","1,302.00"
3216,539114,10.10,4.36,5.40,5.54,6.31,7.28
3217,539116,20.50,18.00,11.00,11.00,11.00,NA
3218,539117,59.40,69.30,59.65,13.60,7.75,7.40
3219,539118,258.70,431.85,292.80,275.20,202.10,204.60
3220,539119,14.50,14.00,13.20,13.00,18.85,17.10
3221,539120,14.00,13.35,15.45,16.60,16.50,14.95
3222,539121,26.95,29.25,NA,20.70,18.60,19.50
3223,539122,38.55,82.35,49.55,50.20,34.40,30.55
3224,539124,33.00,NA,NA,NA,33.00,NA
3225,539126,35.85,92.85,45.55,39.15,18.15,18.65
3226,539132,4.79,3.73,4.70,2.60,2.17,2.55
3227,539141,411.20,522.95,259.35,126.90,88.70,90.25
3228,539142,NA,NA,NA,NA,NA,NA
3229,539143,96.65,66.85,71.35,145.15,8.24,9.25
3230,539148,209.15,585.00,276.70,270.10,489.40,467.20
3231,539149,1.38,3.66,2.57,1.00,1.05,1.26
3232,539150,102.55,203.20,147.50,191.65,176.55,192.15
3233,539151,486.45,370.50,261.00,45.45,53.05,57.50
3234,539174,12.50,NA,39.70,39.50,10.30,11.30
3235,539175,10.45,21.90,29.00,6.90,5.79,6.00
3236,539176,59.90,78.85,37.90,19.55,34.50,33.00
3237,539177,35.90,61.20,32.65,99.25,213.30,226.50
3238,539195,79.95,84.95,43.30,30.10,24.30,31.60
3239,539196,109.40,60.90,15.50,11.66,15.00,14.67
3240,539197,8.22,9.55,5.76,3.43,1.25,1.13
3241,539198,2.11,2.07,3.05,2.58,7.90,NA
3242,539199,13.25,15.10,3.90,2.80,2.30,NA
3243,539201,48.75,135.30,519.70,82.35,91.70,95.80
3244,539206,NA,NA,NA,NA,22.50,23.60
3245,539216,23.95,33.00,29.00,42.25,59.50,71.50
3246,539217,7.50,11.20,2.25,3.11,2.35,NA
3247,539218,14.45,47.50,51.95,51.00,39.00,41.15
3248,539219,NA,122.90,205.05,213.05,15.34,13.75
3249,539220,30.00,42.65,22.90,35.00,27.80,27.90
3250,539221,12.50,35.90,687.80,273.00,431.95,525.90
3251,539222,16.40,14.00,15.30,20.25,34.45,38.10
3252,539223,61.50,41.50,21.30,6.60,5.96,5.32
3253,539224,36.30,48.65,43.00,45.00,42.85,NA
3254,539225,57.00,74.50,42.10,26.65,6.97,7.17
3255,539226,40.30,214.90,193.75,83.05,84.55,80.35
3256,539227,29.25,50.80,38.00,31.35,31.85,32.25
3257,539228,82.55,163.35,51.15,80.70,38.70,35.60
3258,539229,148.55,330.00,48.35,18.75,10.02,9.95
3259,539230,NA,NA,NA,NA,NA,NA
3260,539235,NA,48.80,228.75,305.00,309.00,307.00
3261,539246,13.12,13.77,25.80,31.00,31.00,NA
3262,539251,75.25,119.90,50.75,20.00,19.89,21.00
3263,539252,7.90,13.20,6.72,2.85,6.54,6.93
3264,539253,NA,NA,NA,NA,14.45,NA
3265,539254,56.50,223.50,198.90,331.90,437.70,454.35
3266,539255,103.70,148.15,113.50,97.10,88.90,82.00
3267,539265,77.50,31.00,32.00,12.16,16.20,19.40
3268,539267,9.81,33.65,36.90,71.50,38.25,31.25
3269,539268,561.90,540.45,561.10,321.55,639.60,603.95
3270,539273,67.00,68.00,74.00,60.75,27.50,29.95
3271,539274,33.55,12.35,12.32,2.75,5.10,5.00
3272,539275,141.90,114.20,57.15,55.00,70.00,68.75
3273,539276,704.50,955.05,761.30,361.90,275.75,307.70
3274,539277,NA,NA,NA,NA,NA,NA
3275,539278,19.40,2.34,0.62,0.29,0.90,0.90
3276,539287,20.05,30.55,15.85,9.71,29.45,29.50
3277,539288,7.23,9.19,NA,5.04,4.85,NA
3278,539289,391.35,513.35,498.30,381.00,15.45,20.55
3279,539290,25.05,39.70,17.95,9.48,16.00,21.25
3280,539291,49.50,30.00,40.95,79.90,80.10,86.60
3281,539300,57.80,55.05,30.85,13.14,22.00,22.50
3282,539301,68.60,198.15,123.95,85.45,113.45,112.55
3283,539302,449.85,737.05,974.60,603.15,432.10,431.55
3284,539303,NA,16.05,16.35,NA,NA,NA
3285,539304,NA,NA,13.12,NA,10.10,10.00
3286,539309,113.40,213.70,93.55,46.50,47.80,67.45
3287,539310,32.60,12.85,5.33,5.59,29.50,30.80
3288,539312,NA,NA,NA,NA,NA,NA
3289,539313,NA,NA,NA,NA,NA,NA
3290,539314,36.50,62.95,62.00,43.00,28.00,32.00
3291,539331,134.40,251.65,72.30,37.70,77.95,94.70
3292,539332,166.50,187.40,56.95,27.30,42.80,46.20
3293,539334,166.20,273.60,169.85,104.60,138.60,136.65
3294,539336,522.05,843.80,670.20,237.60,376.65,390.00
3295,539337,18.00,19.00,16.00,NA,20.00,NA
3296,539346,94.65,147.50,100.60,35.30,21.10,20.80
3297,539351,99.40,225.30,90.50,83.50,73.25,72.10
3298,539353,30.30,90.45,281.80,151.15,169.95,162.10
3299,539354,70.00,104.90,137.10,70.00,43.40,60.35
3300,539359,38.75,113.10,188.90,80.00,93.35,89.10
3301,539363,30.10,159.95,31.30,8.37,5.65,6.37
3302,539378,31.75,35.15,36.80,38.00,36.20,NA
3303,539383,7.60,4.00,3.02,2.85,0.95,0.94
3304,539384,5.90,5.71,7.40,2.90,4.95,4.46
3305,539391,19.90,27.40,12.75,5.49,8.80,9.65
3306,539393,13.12,13.77,14.45,16.60,19.15,NA
3307,539398,30.25,64.15,55.85,31.00,19.40,NA
3308,539399,37.65,220.50,169.00,117.55,106.25,118.95
3309,539400,223.85,245.75,234.00,193.05,310.20,328.30
3310,539401,106.35,87.00,71.40,65.00,85.00,NA
3311,539402,26.75,24.00,19.00,17.25,20.65,22.40
3312,539403,17.35,48.90,14.60,4.80,3.21,3.53
3313,539404,330.40,455.65,247.50,215.45,74.10,83.60
3314,539405,14.25,14.96,NA,NA,14.22,NA
3315,539406,NA,NA,NA,NA,NA,NA
3316,539407,65.60,155.30,150.40,63.20,51.20,48.45
3317,539408,76.95,9.31,5.70,1.48,0.70,NA
3318,539409,11.00,16.20,16.55,11.50,10.98,10.45
3319,539410,10.89,6.10,9.79,6.52,4.77,5.27
3320,539428,490.10,408.00,69.65,59.85,54.40,56.60
3321,539433,19.10,20.40,NA,20.40,19.40,18.45
3322,539434,4.41,6.60,6.08,6.08,6.27,NA
3323,539435,13.09,13.71,14.00,7.01,7.20,NA
3324,539437,60.05,54.25,43.40,45.15,37.05,44.40
3325,539447,412.95,67.25,25.65,8.00,9.73,9.80
3326,539448,821.20,"1,200.55","1,165.75","1,333.20","1,723.15","1,731.25"
3327,539449,12.50,46.05,59.00,68.05,48.00,48.00
3328,539450,309.60,299.95,171.45,110.35,120.50,135.90
3329,539455,19.00,25.90,24.90,24.80,9.79,11.00
3330,539468,18.30,NA,20.00,20.00,18.05,NA
3331,539469,12.50,NA,12.00,30.95,49.65,44.95
3332,539470,NA,218.30,127.00,124.00,113.30,118.00
3333,539479,20.25,25.45,23.00,13.81,35.85,34.70
3334,539480,NA,NA,NA,NA,NA,NA
3335,539481,12.50,NA,NA,NA,NA,NA
3336,539487,NA,NA,NA,NA,NA,NA
3337,539488,NA,NA,NA,NA,NA,NA
3338,539492,20.60,21.60,NA,21.30,21.00,NA
3339,539493,12.50,NA,NA,NA,NA,NA
3340,539494,26.50,49.00,55.00,76.55,55.80,55.80
3341,539495,NA,12.50,NA,13.12,13.00,NA
3342,539506,12.47,NA,11.40,9.85,7.15,7.15
3343,539515,11.70,35.85,20.10,118.90,312.05,318.00
3344,539516,NA,NA,NA,NA,NA,NA
3345,539517,NA,NA,NA,NA,NA,NA
3346,539518,19.85,38.40,82.85,97.15,148.00,181.25
3347,539519,NA,NA,9.69,10.70,14.00,14.40
3348,539521,5.39,15.16,14.50,14.00,11.20,NA
3349,539522,38.00,24.05,27.00,21.50,30.40,29.50
3350,539523,"1,626.60","2,202.00","1,946.45","2,013.55","2,908.70","3,040.25"
3351,539524,"1,072.50",892.05,913.00,"1,492.85","2,307.30","2,407.15"
3352,539525,9.46,1.15,0.77,0.21,0.33,0.35
3353,539526,53.50,41.90,11.20,31.80,0.84,0.84
3354,539527,37.50,143.85,390.00,361.00,351.00,342.80
3355,539528,17.80,71.50,40.80,19.35,33.65,33.70
3356,539533,NA,NA,NA,10.00,NA,NA
3357,539542,741.05,"1,519.45","1,381.70","1,285.75","1,630.35","1,694.60"
3358,539543,13.12,NA,NA,NA,13.12,NA
3359,539544,50.00,4.34,3.30,3.17,1.55,1.77
3360,539545,7.20,4.60,14.01,17.17,13.34,12.95
3361,539546,14.50,14.10,5.16,9.31,6.48,6.08
3362,539551,342.55,298.50,195.55,307.20,448.45,452.30
3363,539552,3.05,NA,NA,3.20,3.57,NA
3364,539559,12.50,13.50,10.03,10.10,13.70,NA
3365,539560,NA,NA,NA,NA,NA,NA
3366,539561,NA,NA,16.50,22.30,47.25,50.00
3367,539562,NA,NA,15.00,42.50,55.35,52.80
3368,539570,16.25,21.55,10.20,7.56,13.03,16.61
3369,539574,NA,13.23,NA,5.70,5.69,NA
3370,539584,1.00,NA,NA,1.10,NA,NA
3371,539593,10.38,1.34,2.44,2.24,0.64,0.76
3372,539594,2.60,NA,25.30,15.00,5.84,6.34
3373,539596,39.50,7.37,5.15,3.22,2.31,2.79
3374,539597,89.85,226.15,92.70,75.90,141.70,159.65
3375,539598,NA,15.70,11.00,11.40,8.35,NA
3376,539599,19.50,20.60,17.50,23.00,13.00,13.00
3377,539600,12.50,NA,NA,NA,NA,NA
3378,539607,6.56,13.34,13.11,12.00,11.40,11.36
3379,539620,38.00,58.80,49.15,16.50,24.95,27.65
3380,539621,NA,9.53,14.80,15.05,16.30,17.10
3381,539632,NA,5.00,NA,5.75,6.02,NA
3382,539636,155.95,131.75,64.15,43.10,45.80,46.35
3383,539637,44.00,68.00,16.40,6.00,5.65,NA
3384,539658,908.60,"2,432.85","2,852.50","2,481.15","2,623.25","2,718.40"
3385,539659,165.50,102.00,21.85,11.00,16.05,16.75
3386,539660,25.00,5.62,11.35,234.40,508.55,543.15
3387,539661,13.77,20.90,22.55,18.65,28.95,28.90
3388,539662,29.20,73.00,86.80,84.25,80.05,84.05
3389,539669,NA,NA,1.64,2.09,1.42,1.26
3390,539673,11.35,13.04,13.69,35.00,8.14,8.13
3391,539678,250.75,313.00,212.85,127.40,172.40,172.05
3392,539679,22.80,30.00,7.60,4.50,9.69,9.71
3393,539680,7.50,7.00,5.60,9.00,9.10,NA
3394,539681,12.50,NA,NA,NA,NA,NA
3395,539682,8.58,7.00,16.62,18.15,NA,NA
3396,539683,NA,NA,NA,NA,NA,NA
3397,539686,282.00,279.00,203.05,130.00,70.65,63.85
3398,539692,19.55,41.85,24.15,16.90,10.36,9.21
3399,539697,10.50,3.99,10.20,14.50,7.60,8.79
3400,539724,10.30,8.70,5.70,6.50,5.70,5.70
3401,539725,19.70,28.35,15.18,13.40,19.81,26.00
3402,539730,46.25,104.30,337.10,225.30,433.25,408.10
3403,539742,28.15,25.70,10.80,6.35,7.66,8.41
3404,539760,25.75,37.00,42.00,41.60,45.00,42.90
3405,539762,NA,NA,NA,13.77,9.94,9.95
3406,539767,82.55,43.35,36.90,15.00,24.85,18.40
3407,539770,12.50,13.00,103.75,52.40,4.14,4.27
3408,539773,34.95,3.40,1.63,1.75,0.61,0.67
3409,539784,NA,NA,NA,NA,NA,NA
3410,539785,18.75,28.80,22.75,14.60,22.00,22.55
3411,539787,245.65,279.10,197.35,104.15,162.90,159.25
3412,539788,112.00,195.00,195.00,195.00,70.00,NA
3413,539798,82.00,117.00,14.65,9.46,7.35,7.51
3414,539799,74.80,146.25,67.35,28.00,36.70,36.00
3415,539800,7.80,9.50,12.00,48.65,24.50,26.40
3416,539807,"1,175.30",141.35,47.40,54.45,85.55,81.50
3417,539814,NA,11.90,15.50,25.95,27.00,26.20
3418,539819,NA,NA,NA,3.67,3.85,NA
3419,539833,8.00,7.13,4.73,2.46,0.47,0.45
3420,539834,NA,NA,NA,NA,NA,NA
3421,539835,NA,14.90,18.10,25.50,98.20,98.30
3422,539837,92.00,142.00,108.00,102.45,241.25,269.85
3423,539839,17.10,36.25,31.95,27.45,18.05,NA
3424,539841,31.00,176.00,63.05,34.90,75.50,90.65
3425,539843,22.00,21.40,26.80,5.95,18.90,NA
3426,539844,145.65,148.05,125.05,106.80,68.15,74.60
3427,539854,NA,NA,11.55,53.95,52.75,52.65
3428,539861,21.45,36.65,14.29,4.65,3.31,3.90
3429,539871,690.45,689.80,527.15,546.90,913.40,969.55
3430,539872,239.75,352.00,440.00,216.80,445.80,528.50
3431,539874,321.70,388.70,277.55,347.55,275.85,302.65
3432,539875,NA,112.60,51.45,31.65,32.80,36.10
3433,539876,145.45,275.60,227.55,239.40,380.55,400.15
3434,539883,"1,405.00","3,198.30","2,134.75","1,785.35","2,084.60","1,992.15"
3435,539884,46.55,160.00,85.05,50.90,14.40,11.91
3436,539889,260.10,297.20,248.10,134.15,114.45,113.10
3437,539894,NA,NA,NA,240.00,5.25,5.53
3438,539895,35.00,12.00,12.50,11.78,11.65,NA
3439,539909,NA,NA,NA,NA,NA,NA
3440,539910,4.75,0.95,0.43,0.92,0.38,0.38
3441,539911,NA,NA,NA,NA,12.73,14.30
3442,539917,8.91,20.25,8.73,3.22,5.14,5.06
3443,539921,96.50,143.00,140.00,103.95,160.00,148.00
3444,539922,12.25,9.25,12.07,13.00,12.97,12.93
3445,539927,21.50,40.10,42.00,44.10,60.90,60.90
3446,539938,NA,8.05,44.20,37.15,49.00,44.40
3447,539939,25.00,123.85,75.50,85.75,43.90,46.85
3448,539940,62.20,94.15,53.10,58.55,42.90,51.15
3449,539945,NA,NA,NA,NA,NA,NA
3450,539946,NA,NA,11.11,NA,NA,NA
3451,539947,NA,15.80,19.00,12.23,8.40,8.95
3452,539956,157.10,158.05,245.00,169.00,243.65,287.95
3453,539957,785.45,"1,093.60",906.85,"1,063.70","1,061.00","1,116.50"
3454,539963,239.95,585.00,97.00,90.00,68.80,67.90
3455,539978,654.35,"1,156.50",658.30,483.60,546.30,526.45
3456,539979,11.79,16.65,4.59,1.00,4.10,5.25
3457,539980,NA,NA,NA,NA,NA,NA
3458,539982,14.25,21.95,26.80,16.91,7.92,9.25
3459,539984,768.45,"1,525.00",755.15,714.00,"1,447.80","1,478.25"
3460,539985,16.50,13.75,10.60,4.62,8.61,NA
3461,539986,50.40,56.00,38.75,49.30,68.90,68.60
3462,539991,NA,NA,43.05,66.00,36.75,NA
3463,539992,1.77,2.54,1.16,0.48,0.98,1.01
3464,539997,70.55,58.00,56.00,25.55,55.15,55.50
3465,540005,679.50,"1,116.55","1,725.35","1,748.70","3,658.25","4,093.10"
3466,540006,30.05,35.90,162.55,80.80,58.85,57.60
3467,540008,NA,NA,NA,NA,NA,NA
3468,540023,97.95,50.55,54.70,24.80,7.84,8.24
3469,540024,NA,38.85,9.96,18.10,7.30,6.00
3470,540025,"1,983.75",275.65,177.50,165.25,334.80,328.30
3471,540026,12.95,7.11,2.85,4.04,4.22,4.70
3472,540027,70.00,220.00,294.20,306.45,367.75,356.20
3473,540047,229.25,986.80,417.45,402.95,392.45,412.00
3474,540048,352.80,417.05,235.05,206.00,157.70,176.00
3475,540061,52.40,141.55,35.45,33.45,117.35,86.45
3476,540062,15.17,NA,16.80,19.80,22.00,23.00
3477,540063,11.95,12.05,3.50,3.65,3.44,4.56
3478,540064,128.45,524.05,504.15,342.00,78.70,75.45
3479,540065,335.30,509.25,576.25,344.80,231.10,264.90
3480,540066,12.50,NA,19.33,20.25,21.25,NA
3481,540072,9.55,29.10,7.50,2.20,2.27,NA
3482,540073,"1,915.50",263.40,119.50,66.70,85.35,123.75
3483,540078,114.00,180.00,140.00,251.00,112.00,114.00
3484,540079,21.30,20.85,27.50,16.50,16.50,NA
3485,540080,31.70,37.00,43.45,41.15,30.40,29.90
3486,540081,49.70,13.20,3.17,1.31,1.30,1.27
3487,540082,35.05,34.00,15.35,11.95,13.60,15.50
3488,540083,304.70,20.90,4.70,1.01,2.11,2.00
3489,540084,8.80,10.10,16.60,4.89,1.28,1.51
3490,540097,12.50,16.05,14.60,16.05,14.54,NA
3491,540108,25.45,17.85,70.40,23.10,42.20,39.60
