,Security Code,Close 2016,Close 2017,Close 2018,Close 2019,Close 2020
1680,526554,26.00,11.52,16.00,13.15,9.03
1681,526568,20.40,19.50,14.55,5.80,17.00
1682,526570,11.55,12.50,13.00,10.00,9.85
1683,526574,7.07,8.82,8.06,4.80,8.60
1684,526576,4.32,13.59,5.99,3.00,2.86
1685,526582,440.25,692.60,150.30,128.90,176.05
1686,526586,"1,496.35","1,454.25",707.40,351.30,401.95
1687,526588,22.70,22.55,33.15,10.60,8.42
1688,526596,145.75,259.00,169.35,136.35,150.75
1689,526604,18.65,17.45,11.58,10.99,8.10
