,Security Code,Close Jul 20,Close Aug 20,Close Sep 20,Close Oct 20,Close Nov 20,Close Dec 20,Close Jan 21
1260,519588,181.20,290.85,343.15,339.65,362.65,420.60,390.95
1261,519600,234.45,246.90,265.25,241.40,265.70,268.20,259.55
1262,519602,20.75,31.20,39.25,50.30,53.50,74.20,77.20
1263,519604,7.00,6.14,7.35,7.77,7.40,7.29,7.29
1264,519606,2.45,3.26,3.26,NA,3.41,NA,NA
1265,519612,17.00,22.15,18.25,17.40,17.60,20.00,20.00
1266,520008,26.95,30.10,29.10,28.95,32.75,36.50,39.95
1267,520021,30.00,46.50,39.90,38.85,43.10,44.95,50.45
1268,520043,103.50,137.40,127.95,129.50,144.05,142.45,147.05
1269,520051,28.40,39.75,43.90,40.35,56.25,61.40,66.70
1270,520056,"1,551.15","1,735.35","1,629.70","1,686.50","1,812.65","2,630.00","2,653.40"
1271,520057,61.95,76.70,74.85,74.05,80.05,87.90,94.05
1272,520059,48.45,56.10,59.25,54.70,60.95,60.50,64.50
1273,520066,170.10,208.50,226.15,228.05,239.85,249.15,268.90
1274,520073,67.00,101.20,115.60,108.20,117.90,153.10,181.05
1275,520075,116.35,118.00,113.05,116.05,127.65,131.95,134.55
1276,520081,NA,NA,NA,NA,NA,NA,NA
1277,520086,9.25,11.02,10.48,10.01,9.66,17.75,18.35
1278,520111,"1,043.85","1,174.50","1,233.80","1,268.00","1,708.75","1,580.05","1,621.05"
1279,520113,864.40,950.30,878.70,886.55,977.05,"1,092.25","1,123.80"
1280,520119,17.70,21.90,20.40,21.05,25.50,26.25,30.45
1281,520121,NA,3.43,3.16,2.79,2.78,5.30,6.04
1282,520123,49.30,50.25,51.35,48.30,46.00,61.05,58.15
1283,520127,8.42,8.00,8.00,8.03,8.40,8.05,8.00
1284,520131,NA,22.75,24.05,26.65,27.30,21.70,19.65
1285,520141,9.73,9.70,12.09,9.71,8.17,7.08,8.01
1286,520151,66.95,73.65,61.85,54.45,59.20,63.55,75.50
1287,520155,10.18,11.59,9.76,8.50,9.88,13.65,14.35
1288,521003,NA,NA,NA,NA,NA,NA,NA
1289,521014,9.40,9.33,8.89,9.73,8.44,9.29,9.25
1290,521016,64.85,70.75,101.65,143.00,155.85,145.65,139.25
1291,521018,11.25,12.89,11.78,13.98,16.98,28.46,31.95
1292,521034,2.75,3.23,2.55,3.15,2.55,2.71,3.19
1293,521036,0.33,NA,0.36,0.38,0.38,0.42,0.48
1294,521054,2.46,1.95,1.41,1.10,0.95,0.99,0.98
1295,521062,1.35,1.41,1.24,1.18,NA,1.12,1.04
1296,521064,6.67,6.52,6.70,7.31,7.92,9.88,14.74
1297,521068,21.00,20.55,19.55,17.70,15.95,14.45,14.45
1298,521070,35.05,31.70,19.55,21.80,21.95,23.30,23.15
1299,521080,1.21,1.95,1.52,2.32,1.50,1.81,1.73
1300,521082,0.65,0.70,0.64,0.58,0.55,0.78,1.01
1301,521097,51.85,55.50,50.25,61.25,69.85,110.65,117.85
1302,521105,14.55,12.97,12.06,10.00,11.42,16.39,21.30
1303,521109,11.80,14.25,13.50,13.00,14.94,22.48,22.05
1304,521113,9.50,10.46,9.90,9.05,10.44,10.47,13.40
1305,521131,3.13,3.50,4.20,3.72,3.24,3.88,4.24
1306,521133,1.96,1.81,NA,NA,NA,1.72,NA
1307,521137,NA,NA,NA,NA,NA,2.45,2.45
1308,521141,3.15,5.69,6.99,6.72,5.49,5.65,5.99
1309,521149,5.00,7.54,8.00,NA,6.83,6.90,7.00
1310,521151,15.20,15.85,19.55,21.80,22.75,21.40,22.20
1311,521161,10.00,10.00,10.00,NA,NA,6.65,7.03
1312,521163,116.40,108.95,101.05,97.55,100.00,107.55,107.65
1313,521178,8.30,8.71,7.49,7.12,8.15,7.71,8.50
1314,521180,4.30,4.30,3.65,3.40,4.53,4.66,5.57
1315,521182,2.66,2.16,1.07,1.05,1.03,1.30,1.36
1316,521188,7.03,6.35,5.70,4.65,5.14,5.15,4.75
1317,521194,140.00,139.20,141.65,132.50,160.45,214.35,216.00
1318,521200,15.75,17.80,16.50,16.05,18.50,30.90,35.15
1319,521206,0.79,0.51,0.69,0.57,0.49,0.83,0.90
1320,521210,1.29,1.50,2.32,3.80,4.39,4.75,4.75
1321,521216,18.00,19.20,19.30,18.15,20.35,22.00,22.50
1322,521220,23.35,24.80,24.45,23.00,25.50,37.35,38.20
1323,521222,9.71,11.00,11.22,19.52,19.85,16.25,15.45
1324,521226,6.58,5.90,5.20,5.26,5.22,5.00,6.61
1325,521228,0.36,0.38,0.33,0.25,0.27,0.40,0.47
1326,521232,16.70,14.55,15.91,15.10,13.65,14.45,12.00
1327,521234,13.50,11.46,11.84,12.50,14.31,11.31,12.47
1328,521240,56.85,55.30,50.40,50.00,57.75,65.50,85.85
1329,521242,NA,9.02,8.57,8.57,8.57,8.16,8.50
1330,521244,1.14,1.19,1.24,1.30,NA,1.61,2.03
1331,521248,103.60,107.40,101.75,100.65,103.85,110.25,112.35
1332,522001,7.85,7.86,11.37,12.13,12.50,9.25,8.90
1333,522004,7.41,9.02,7.95,8.00,9.90,14.90,14.23
1334,522005,29.50,34.55,32.50,34.90,32.75,43.70,41.00
1335,522014,134.65,169.10,283.55,251.85,264.50,270.70,321.70
1336,522017,91.95,96.85,88.95,73.40,85.65,96.75,96.55
1337,522027,1.98,2.28,2.28,1.88,1.73,2.00,2.20
1338,522029,12.25,16.54,14.50,12.99,14.80,18.01,17.80
1339,522034,84.35,111.00,105.25,101.40,110.05,122.00,123.25
1340,522036,4.47,4.25,4.09,4.06,4.25,4.46,4.68
1341,522064,"1,013.20","1,021.60","1,012.00",984.10,959.85,"1,046.40","1,048.40"
1342,522073,101.65,134.65,132.65,105.00,141.10,155.00,182.75
1343,522074,159.75,220.60,121.05,104.15,134.10,153.35,178.10
1344,522091,21.60,23.30,20.00,15.50,19.65,15.85,17.90
1345,522101,16.50,19.50,16.65,16.75,17.20,19.05,18.95
1346,522105,5.19,5.69,5.48,5.28,6.18,7.91,7.49
1347,522108,484.65,450.45,479.95,451.25,503.80,452.50,431.15
1348,522113,969.10,"1,109.50","1,105.35","1,077.50","1,203.10","1,330.90","1,273.85"
1349,522122,"1,016.25",995.05,963.00,990.00,"1,035.40","1,049.20","1,130.80"
1350,522134,26.25,27.45,28.40,25.25,26.70,34.30,37.00
1351,522152,19.90,19.55,18.80,19.25,24.10,24.90,27.30
1352,522165,9.69,15.51,14.00,11.14,11.06,11.85,14.23
1353,522171,NA,NA,NA,NA,NA,NA,NA
1354,522183,56.85,63.70,68.20,63.40,77.55,88.05,90.00
1355,522195,253.45,298.05,348.60,303.15,266.70,335.20,328.50
1356,522205,59.85,68.50,71.95,76.75,86.95,115.45,127.75
1357,522207,37.30,40.10,38.80,50.95,68.40,72.00,66.00
1358,522209,1.90,2.67,2.25,3.04,2.71,3.19,3.75
1359,522215,936.90,"1,347.45","1,451.00","1,381.90","1,546.85","1,514.50","1,468.15"
1360,522217,163.90,186.00,203.95,210.20,195.65,204.00,211.20
1361,522229,24.55,33.05,30.00,27.85,30.70,32.35,35.00
1362,522231,19.25,20.95,20.10,20.30,25.55,31.80,31.55
1363,522237,4.90,5.18,NA,4.70,4.72,5.19,5.42
1364,522241,185.05,276.60,321.95,306.70,374.95,417.20,456.00
1365,522245,5.25,5.25,5.25,5.10,4.85,5.85,6.35
1366,522249,217.90,273.45,259.20,242.70,273.60,309.90,315.10
1367,522251,30.80,38.30,36.20,35.30,36.85,37.00,46.80
1368,522257,8.98,9.26,10.06,9.32,13.63,14.79,18.25
1369,522263,44.90,54.45,50.25,46.85,52.90,68.15,71.90
1370,522267,23.85,21.10,24.50,22.45,24.00,25.80,26.80
1371,522273,8.60,12.63,14.00,15.70,13.70,14.60,15.20
1372,522275,83.20,104.45,90.05,80.75,99.15,117.45,127.90
1373,522281,61.90,78.45,72.50,70.75,75.25,83.25,84.10
1374,522285,2.90,3.12,3.20,3.10,3.81,5.73,7.07
1375,522287,229.45,260.05,244.75,249.90,319.90,320.30,340.90
1376,522289,5.85,6.86,5.43,3.29,2.70,3.00,3.36
1377,522292,38.60,54.80,48.90,53.85,54.90,53.55,58.05
1378,522294,83.55,74.25,100.80,93.00,95.35,98.50,101.20
1379,522295,210.40,224.25,231.95,217.20,215.45,255.65,249.95
1380,522650,60.60,63.00,63.70,60.05,81.40,137.70,145.00
1381,523007,22.60,25.35,23.70,28.05,33.00,47.25,46.05
1382,523011,32.60,34.65,29.50,29.10,32.05,47.90,43.25
1383,523019,16.95,22.05,19.35,18.90,26.75,26.05,26.50
1384,523021,15.50,14.95,14.58,15.49,15.50,15.60,26.25
1385,523023,36.90,41.85,38.25,36.80,46.35,50.70,47.35
1386,523025,365.75,401.05,395.45,412.95,538.60,518.25,557.90
1387,523054,382.00,336.05,351.25,415.00,NA,500.85,575.00
1388,523062,10.45,10.45,5.59,5.41,5.84,5.84,5.96
1389,523100,6.00,6.30,6.46,6.19,8.59,12.46,11.75
1390,523105,24.00,NA,24.45,NA,24.40,NA,NA
1391,523113,10.65,11.73,16.03,16.03,NA,15.40,15.30
1392,523116,125.00,133.00,119.25,121.00,168.00,194.20,179.50
1393,523120,38.65,56.00,58.00,45.15,60.95,97.00,108.80
1394,523127,252.40,252.85,240.70,228.15,260.20,277.95,289.00
1395,523144,15.24,20.65,19.75,20.35,22.55,23.40,23.65
1396,523151,10.71,12.45,11.50,11.54,10.71,5.39,4.88
1397,523160,"1,751.40","1,054.60",924.40,840.00,803.50,856.15,894.85
1398,523164,2.80,2.66,2.67,NA,2.54,2.42,NA
1399,523186,11.48,13.67,15.66,23.95,27.65,30.45,NA
1400,523204,23.50,27.20,23.80,22.75,30.30,28.75,30.05
1401,523207,52.50,56.90,57.85,59.05,62.90,66.10,69.05
1402,523222,2.14,2.04,2.14,NA,NA,2.24,2.35
1403,523229,44.50,66.50,64.00,60.30,68.25,75.15,79.00
1404,523232,29.60,44.15,28.80,25.85,17.90,21.40,21.70
1405,523242,1.48,1.48,1.55,1.50,1.50,1.45,1.45
1406,523248,56.00,63.35,60.85,65.00,67.30,88.20,93.60
1407,523260,20.40,17.60,19.75,16.00,16.50,20.50,18.75
1408,523261,"1,043.40","1,490.55","1,409.30","1,466.95","1,669.65","1,745.95","1,549.80"
1409,523269,40.60,43.65,42.95,40.20,60.20,51.20,50.80
1410,523277,0.43,0.32,0.30,0.27,0.28,0.37,0.47
1411,523283,84.15,95.80,89.25,84.65,108.45,133.60,132.05
1412,523289,3.75,5.45,4.30,4.49,5.15,6.86,6.50
1413,523301,278.00,396.65,360.75,371.00,375.65,386.80,378.15
1414,523315,NA,NA,NA,NA,NA,NA,NA
1415,523319,110.25,115.80,99.35,101.35,108.95,128.05,121.85
1416,523323,673.25,791.15,721.85,721.40,"1,082.10","1,101.60","1,108.20"
1417,523329,878.80,"1,062.15",989.95,986.90,"1,570.00","1,782.90","2,165.60"
1418,523343,NA,NA,NA,NA,NA,NA,NA
1419,523351,NA,9.60,9.12,NA,NA,NA,NA
1420,523367,339.30,360.55,364.90,338.90,371.60,395.35,389.10
1421,523369,135.95,157.25,175.95,174.35,175.35,186.70,186.40
1422,523371,25.70,29.85,23.60,23.25,27.80,34.15,35.10
1423,523373,2.38,3.07,2.11,2.06,2.65,2.03,2.60
1424,523384,62.80,65.70,55.45,82.70,83.40,91.55,97.00
1425,523385,"1,227.60","1,287.00","1,315.75","1,261.00","1,370.40","1,498.40","1,514.05"
1426,523391,61.00,62.45,64.00,79.00,85.50,95.90,90.55
1427,523395,"21,069.75","20,285.40","18,342.05","18,750.00","21,837.40","20,837.35","21,720.15"
1428,523398,"2,064.20","2,128.80","2,224.95","2,168.15","2,285.25","2,663.15","2,580.40"
1429,523405,75.10,81.50,77.10,79.75,82.35,84.40,93.05
1430,523411,185.00,187.20,193.00,170.00,174.35,187.20,208.65
1431,523419,1.40,1.53,1.37,1.37,1.26,2.45,2.90
1432,523425,NA,5.06,NA,3.89,3.20,2.77,2.66
1433,523445,406.80,403.70,373.70,367.15,385.35,403.70,395.85
1434,523449,31.45,25.50,26.00,22.00,19.45,25.70,30.25
1435,523457,631.75,727.70,777.65,834.75,910.70,971.35,"1,001.80"
1436,523465,19.35,22.75,21.50,21.50,23.40,26.30,28.45
1437,523475,13.74,16.76,17.15,15.40,15.05,19.95,18.70
1438,523483,125.50,119.80,136.15,119.00,151.30,193.90,206.45
1439,523489,14.70,12.83,9.18,9.45,8.76,10.39,13.80
1440,523519,1.47,1.66,2.30,4.48,3.67,3.60,3.56
1441,523537,13.05,14.85,14.78,14.35,16.30,22.79,24.40
1442,523539,99.10,125.95,129.50,128.45,151.40,158.00,162.55
1443,523550,8.50,9.57,9.27,7.97,8.96,10.56,10.55
1444,523566,24.80,24.20,21.30,19.40,27.95,31.35,32.90
1445,523574,16.30,21.20,12.90,9.34,10.40,11.50,11.25
1446,523586,78.50,103.25,89.50,109.85,124.10,128.40,144.00
1447,523594,10.10,13.31,16.00,22.00,18.85,20.00,20.00
1448,523598,53.95,58.80,52.40,51.10,56.05,88.25,85.80
1449,523606,147.40,217.10,254.55,218.30,254.35,299.25,307.70
1450,523610,129.00,133.80,124.90,118.40,124.15,126.60,125.70
1451,523618,259.25,288.55,260.85,238.20,289.10,331.35,324.05
1452,523620,20.90,38.75,27.65,32.35,23.55,36.00,34.55
1453,523628,164.00,169.80,158.20,153.95,175.60,170.55,234.90
1454,523630,35.60,35.10,32.40,30.45,34.15,37.75,44.65
1455,523638,42.15,48.30,41.20,39.70,63.00,67.25,67.45
1456,523642,"1,760.25","1,838.25","1,966.10","2,196.55","2,204.95","2,197.40","2,330.60"
1457,523648,160.00,180.75,192.95,205.90,261.65,264.45,252.30
1458,523650,5.82,8.00,8.10,7.90,7.55,6.89,6.46
1459,523652,1.82,1.82,1.75,1.75,NA,2.04,2.14
1460,523660,91.10,102.10,100.00,99.35,107.80,128.15,125.50
1461,523672,42.90,61.20,59.90,60.55,66.75,70.65,78.20
1462,523676,16.70,20.90,17.90,16.50,18.00,18.25,19.50
1463,523694,113.25,156.60,143.35,150.50,172.50,165.75,165.95
1464,523696,47.55,48.40,50.05,48.20,50.45,53.15,54.50
1465,523704,572.50,678.45,863.45,862.50,962.55,"1,140.90","1,363.95"
1466,523708,303.40,320.35,328.85,307.75,334.45,332.10,370.20
1467,523710,164.95,162.00,158.00,161.00,160.00,237.00,269.85
1468,523712,0.92,0.88,0.88,0.89,0.95,1.10,1.10
1469,523716,59.30,81.10,73.25,78.30,92.25,114.00,104.30
1470,523722,0.75,0.93,0.85,0.68,0.67,1.11,1.52
1471,523732,3.00,2.79,2.88,4.29,3.87,6.30,5.64
1472,523736,48.50,57.55,53.80,58.55,64.10,77.90,71.75
1473,523752,2.92,3.30,2.99,3.02,2.03,2.04,1.97
1474,523754,159.70,165.40,149.60,140.65,147.90,156.15,165.95
1475,523756,6.41,7.40,6.58,6.41,6.01,6.60,8.33
1476,523782,27.75,28.50,24.75,22.95,22.00,18.60,20.25
1477,523790,13.90,13.21,NA,NA,NA,NA,NA
1478,523792,307.00,384.00,565.35,547.95,558.90,504.05,530.20
1479,523796,2.10,2.81,2.31,2.48,2.51,3.23,3.38
1480,523826,3.08,3.39,3.57,3.92,4.52,4.74,4.80
1481,523828,38.40,41.70,39.40,48.30,48.05,48.95,55.45
1482,523832,1.04,1.00,0.75,0.81,0.78,1.59,1.80
1483,523836,9.68,10.65,12.26,13.25,13.00,15.05,16.80
1484,523838,30.95,31.35,31.20,29.00,31.95,41.50,39.95
1485,523840,9.55,13.45,14.61,18.25,16.65,14.55,20.07
1486,523842,2.62,2.99,2.76,2.84,2.89,3.67,3.23
1487,523844,4.17,4.10,4.30,4.62,4.50,5.47,5.00
1488,523850,104.00,240.70,229.10,228.25,224.40,222.35,262.60
1489,523862,3.09,3.20,3.20,NA,2.89,2.17,2.07
1490,523874,0.21,0.19,0.19,0.21,0.23,0.28,0.28
1491,523888,NA,NA,5.99,NA,NA,5.94,NA
1492,523896,NA,17.20,17.45,16.00,14.45,13.10,10.80
1493,524000,25.75,37.40,32.70,37.05,46.85,40.00,42.65
1494,524013,5.60,8.67,6.55,5.32,5.46,8.28,8.48
1495,524019,446.80,465.10,492.35,577.65,534.70,570.75,611.35
1496,524031,0.51,0.53,0.59,0.70,0.76,0.78,0.76
1497,524037,49.55,56.60,58.80,68.60,75.50,88.50,94.45
1498,524038,1.14,1.05,1.26,1.14,1.16,1.23,1.43
1499,524051,586.70,699.15,708.60,778.15,735.50,711.05,715.90
1500,524075,410.50,425.90,440.60,386.15,461.10,441.85,454.25
1501,524080,25.00,26.60,22.55,28.40,26.25,29.10,31.05
1502,524091,84.60,110.40,114.05,127.50,178.20,186.80,201.00
1503,524109,53.00,68.95,73.35,74.80,79.45,98.05,100.55
1504,524129,81.10,98.40,97.65,104.70,102.70,126.35,121.50
1505,524136,67.00,97.45,91.10,89.00,98.50,103.05,121.65
1506,524156,42.30,51.45,47.75,56.95,46.85,42.20,43.10
1507,524164,780.15,755.80,725.90,663.50,780.65,740.25,745.80
1508,524174,3.89,4.43,4.69,4.03,6.78,5.90,5.97
1509,524200,977.85,"1,007.60","1,335.25","1,208.65","1,176.50","1,207.15","1,301.45"
1510,524202,18.30,24.10,19.75,21.50,26.00,23.30,23.50
1511,524208,990.20,"1,048.10","1,015.40",997.95,"1,155.15","1,231.50","1,298.20"
1512,524210,NA,5.23,5.76,5.25,5.50,5.61,6.30
1513,524212,29.40,37.75,33.30,35.00,37.45,46.00,56.10
1514,524218,48.10,57.15,44.75,57.50,91.85,148.25,138.00
1515,524226,166.65,185.30,216.50,114.85,120.75,118.05,134.50
1516,524230,46.75,47.35,42.60,42.30,47.25,53.55,55.60
1517,524280,48.00,67.70,94.15,130.40,122.75,139.10,132.30
1518,524288,74.85,75.75,103.05,100.75,92.50,101.90,101.50
1519,524314,8.08,8.16,7.71,8.70,7.10,8.75,7.64
1520,524324,74.60,73.70,62.40,68.25,60.40,64.35,67.70
1521,524330,86.50,95.95,93.20,95.25,99.90,118.45,120.95
1522,524332,40.40,48.80,57.25,56.60,73.70,83.60,103.90
1523,524336,29.95,37.95,30.10,24.60,25.30,35.55,36.35
1524,524342,307.40,346.35,346.90,327.75,365.30,473.30,497.75
1525,524348,"1,738.60","2,717.20",771.55,679.90,715.35,705.45,722.30
1526,524370,73.65,68.60,66.10,60.00,71.80,79.40,76.50
1527,524372,NA,NA,NA,NA,43.19,126.13,177.25
1528,524394,104.55,104.75,118.35,133.85,135.10,174.10,170.40
1529,524396,26.39,33.40,53.30,100.00,216.55,172.65,162.85
1530,524400,16.95,22.95,24.75,21.05,25.40,32.80,30.40
1531,524404,39.65,45.65,50.30,50.90,58.90,60.65,60.55
1532,524408,41.85,46.30,41.05,41.85,37.10,46.85,60.00
1533,524412,17.90,36.15,30.70,25.05,24.30,30.40,29.95
1534,524414,4.90,5.00,5.00,4.75,5.25,6.20,6.25
1535,524434,3.04,3.04,3.04,3.04,NA,3.18,3.03
1536,524440,13.95,16.34,15.95,15.50,15.15,19.45,17.80
1537,524444,131.80,145.55,129.45,142.05,143.85,151.50,155.65
1538,524458,8.79,NA,8.82,NA,8.82,10.00,9.48
1539,524470,1.63,1.72,1.61,1.47,2.08,3.45,3.93
1540,524480,257.55,256.55,242.10,226.00,239.75,262.75,261.95
1541,524488,0.92,0.95,0.89,0.73,0.75,1.00,1.36
1542,524494,"1,883.85","1,877.10","2,166.85","2,313.10","2,196.85","2,191.05","2,112.80"
1543,524500,87.10,90.15,82.00,92.00,93.80,96.00,96.90
1544,524502,12.89,NA,12.89,NA,12.25,10.51,9.48
1545,524506,222.05,291.00,398.35,369.65,310.95,308.90,302.30
1546,524514,NA,14.50,15.43,16.20,15.40,15.40,NA
1547,524516,2.66,2.57,4.97,5.80,5.60,4.72,5.26
1548,524518,90.50,83.05,89.80,86.80,94.45,138.30,127.80
1549,524520,19.95,21.10,21.70,19.30,22.15,21.30,23.60
1550,524522,14.28,17.35,13.70,14.51,14.00,15.07,14.50
1551,524534,13.80,14.20,18.74,20.50,19.90,23.55,32.10
1552,524542,159.80,175.75,173.65,188.15,177.80,185.65,203.00
1553,524558,784.05,894.10,"1,148.05","1,196.35","1,031.45","1,094.60","1,110.75"
1554,524564,3.57,5.08,7.02,7.06,5.35,5.10,4.81
1555,524570,176.20,191.35,190.25,178.05,188.10,194.15,201.55
1556,524572,4.47,3.61,7.37,9.75,14.38,16.46,14.45
1557,524576,13.32,23.65,16.75,16.00,15.15,24.00,24.45
1558,524580,14.00,12.16,12.76,13.00,12.80,12.28,12.67
1559,524582,27.60,45.05,37.00,37.00,33.30,33.50,38.30
1560,524590,NA,NA,NA,15.36,16.20,14.50,15.73
1561,524592,4.08,3.02,2.87,2.85,3.04,3.28,3.13
1562,524594,20.00,40.35,42.00,47.10,43.30,63.80,67.60
1563,524598,239.85,235.45,225.00,203.35,212.10,253.55,285.70
1564,524604,5.00,5.00,5.00,NA,5.00,NA,NA
1565,524606,8.80,7.15,6.30,6.97,6.00,7.87,9.05
1566,524622,NA,NA,NA,NA,1.90,2.18,2.53
1567,524624,6.00,5.01,4.62,5.88,5.20,7.18,7.00
1568,524628,9.75,9.35,NA,9.20,NA,7.87,7.70
1569,524632,33.50,42.70,56.95,56.95,40.25,40.50,42.55
1570,524634,175.70,205.05,226.85,201.95,174.25,241.70,412.25
1571,524640,10.37,9.97,13.63,17.27,22.35,21.25,22.25
1572,524642,NA,0.90,NA,NA,0.90,0.97,0.97
1573,524648,51.30,66.35,56.75,55.00,70.35,84.40,91.75
1574,524654,46.30,86.65,87.00,78.00,82.25,93.50,91.60
1575,524663,32.59,40.15,27.20,24.80,34.85,50.80,58.15
1576,524667,633.00,702.25,675.00,693.70,691.00,731.00,715.50
1577,524669,"1,318.60","1,416.95","1,701.90","1,759.55","1,793.90","1,708.30","1,738.40"
1578,524675,3.96,4.29,3.43,2.71,3.10,4.25,4.81
1579,524687,4.99,5.03,5.21,5.17,5.01,6.71,7.52
1580,524703,17.95,21.20,23.50,30.25,33.30,42.30,37.10
1581,524709,39.10,42.65,38.50,35.95,39.25,45.90,42.50
1582,524711,10.57,10.06,8.89,8.37,8.17,9.66,11.55
1583,524715,531.75,518.50,500.50,465.75,511.55,592.35,620.80
1584,524717,77.50,156.50,148.45,127.05,126.55,149.40,174.05
1585,524723,NA,NA,NA,NA,NA,NA,NA
1586,524727,9.11,10.35,9.04,9.54,12.15,17.05,15.65
1587,524731,449.25,386.40,385.35,372.65,402.25,428.00,421.60
1588,524735,155.75,162.60,191.00,163.70,171.90,164.75,176.15
1589,524742,432.35,510.70,553.55,497.90,489.60,507.00,491.70
1590,524743,43.90,43.10,29.05,30.60,32.00,35.20,34.00
1591,524748,15.39,23.45,23.25,22.25,21.80,23.00,23.15
1592,524752,20.60,22.25,23.00,23.30,25.80,34.90,36.65
1593,524764,6.01,5.88,5.03,4.53,5.68,5.04,6.94
1594,524768,13.11,16.20,15.50,14.00,22.96,20.90,21.30
1595,524774,443.95,586.00,740.35,888.65,"1,314.50","1,125.80","1,239.10"
1596,524790,197.35,253.05,301.70,267.20,238.50,277.80,265.50
1597,524804,874.55,809.10,796.60,772.75,868.05,920.80,964.90
1598,524808,25.60,23.70,24.15,25.15,22.25,26.90,30.55
1599,524816,782.55,753.20,950.20,897.80,921.60,961.85,932.40
1600,524818,38.15,40.10,41.00,41.35,41.70,46.25,49.20
1601,524820,41.00,53.10,55.00,54.40,79.45,98.20,98.45
1602,524824,43.00,42.40,43.00,57.30,55.40,56.25,57.05
1603,524828,74.20,80.35,75.60,72.95,78.55,83.80,87.95
1604,526001,7.24,4.65,4.00,4.20,3.80,4.41,5.61
1605,526025,5.20,4.71,4.75,5.00,4.85,4.71,4.71
1606,526027,11.44,11.45,11.54,11.25,20.08,17.74,17.40
1607,526043,18.35,23.15,27.45,26.50,33.40,32.95,34.10
1608,526073,169.55,166.35,174.30,168.05,179.00,173.80,175.05
1609,526081,1.17,1.05,0.91,0.81,0.80,0.90,NA
1610,526095,5.86,8.90,8.06,7.13,6.75,8.69,9.07
1611,526113,13.31,15.25,NA,NA,NA,11.05,10.60
1612,526115,2.30,NA,2.50,2.61,3.36,3.20,3.33
1613,526117,276.15,307.90,265.00,267.00,232.00,289.95,268.05
1614,526125,17.90,17.90,NA,17.90,NA,17.50,17.50
1615,526133,1.79,1.90,1.60,2.49,2.70,2.02,2.44
1616,526137,16.20,18.00,17.20,17.50,19.35,23.35,23.15
1617,526139,4.71,4.95,4.00,3.99,4.86,4.88,4.38
1618,526143,3.75,3.80,3.59,3.05,3.70,5.46,5.81
1619,526159,116.10,187.30,144.60,138.20,162.15,207.30,249.70
1620,526161,57.00,58.45,50.75,50.00,47.90,51.65,55.00
1621,526169,121.10,155.15,145.90,137.00,174.00,193.60,185.60
1622,526173,13.46,14.78,12.70,12.49,14.83,17.06,17.55
1623,526179,85.45,85.20,85.95,84.25,84.75,86.05,86.45
1624,526187,2.70,2.45,2.20,2.10,2.10,1.49,1.27
1625,526193,3.80,2.93,4.26,4.05,5.19,7.12,8.17
1626,526195,3.30,NA,3.30,NA,NA,2.34,1.92
1627,526217,73.25,97.90,81.70,79.80,113.45,118.70,114.10
1628,526225,10.38,8.92,7.95,7.30,8.04,9.45,10.40
1629,526227,26.20,27.85,24.90,25.95,32.80,47.85,67.90
1630,526231,9.46,19.52,15.30,16.15,25.05,28.30,25.25
1631,526235,0.85,1.04,0.83,0.88,0.81,1.07,1.38
1632,526237,10.45,8.21,8.21,8.25,8.00,7.00,6.41
1633,526241,3.87,3.77,3.65,3.43,3.86,4.06,4.70
1634,526247,108.55,129.80,120.35,116.75,135.55,165.50,157.05
1635,526251,6.99,6.65,NA,NA,6.60,6.60,5.45
1636,526263,33.40,42.50,40.85,54.50,49.30,53.15,49.05
1637,526269,10.47,16.98,28.85,44.15,65.50,50.80,43.75
1638,526299,"1,153.45","1,111.90","1,385.20","1,381.25","1,316.50","1,540.70","1,698.80"
1639,526301,13.55,14.50,13.55,13.10,14.75,25.75,26.70
1640,526315,37.35,41.00,39.00,39.00,41.15,49.00,49.65
1641,526325,65.95,85.80,83.60,71.75,74.50,81.85,87.90
1642,526335,2.65,2.60,3.27,5.95,8.72,12.21,10.63
1643,526349,NA,NA,NA,NA,NA,NA,NA
1644,526355,17.10,11.30,11.40,10.73,12.50,15.56,15.45
1645,526365,6.75,7.49,6.88,6.40,6.76,13.28,12.58
1646,526367,22.95,31.30,27.60,24.20,30.85,31.25,33.45
1647,526371,83.75,97.20,82.30,82.40,96.20,114.40,128.60
1648,526373,15.40,14.45,12.60,10.89,14.98,21.59,20.55
1649,526381,19.30,26.30,24.10,21.30,25.50,30.50,32.85
1650,526397,166.00,172.50,156.10,148.35,219.35,196.35,198.25
1651,526407,13.00,13.40,19.30,20.95,20.40,21.00,21.00
1652,526409,19.45,20.30,17.45,18.65,18.10,24.00,23.30
1653,526415,17.40,24.05,22.10,16.50,15.15,21.15,20.20
1654,526423,25.50,27.10,26.50,31.70,35.05,49.50,49.50
1655,526431,2.85,NA,NA,NA,NA,2.58,NA
1656,526433,68.85,116.25,171.45,163.25,146.10,195.50,253.30
1657,526435,120.20,120.00,121.10,126.90,130.70,127.00,131.40
1658,526441,0.69,0.69,0.60,0.40,0.37,0.66,0.75
1659,526445,8.00,8.39,8.80,8.80,8.78,7.65,7.50
1660,526471,4.30,4.20,4.55,4.04,3.82,4.51,5.33
1661,526473,6.00,3.49,2.18,2.20,2.16,2.00,1.80
1662,526477,2.61,2.87,4.87,6.98,8.24,6.91,7.31
1663,526479,21.00,24.00,22.00,20.90,40.70,39.05,39.70
1664,526481,12.85,13.05,11.70,11.55,12.00,14.90,14.13
