,Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Close Jul 20,Close Aug 20,Close Sep 20,Close Oct 20,Close Nov 20,Close Dec 20,Close Jan 21
2246,531822,RODIUM,Rodium Realty Limited,Active,X,10.0,INE513E01024,Realty,Equity,89.15,71.80,78.00,99.45,96.50,72.95,70.00
2247,531832,NAGTECH,NAGARJUNA AGRI TECH LTD.,Active,X,10.0,INE793H01017,Other Agricultural Products,Equity,2.75,3.41,3.10,2.95,3.53,4.27,3.99
2248,531834,NATHUEC,NATURA HUE CHEM LTD.,Active,X,10.0,INE487B01019,Other Agricultural Products,Equity,0.76,0.76,0.79,0.90,0.59,0.51,0.49
2249,531841,INDUSFINL,Indus Finance Ltd,Active,X,10.0,INE935D01013,Finance (including NBFCs),Equity,7.65,7.27,7.20,7.56,7.17,4.79,5.03
2250,531842,LAHOTIOV,LAHOTI OVERSEAS LTD.-$,Active,X,2.0,INE515C01023,Comm.Trading  & Distribution,Equity,9.00,9.56,10.40,10.50,13.30,15.29,18.05
2251,531845,ZENITHSTL,Zenith Steel Pipes & Industries Ltd-$,Active,T,10.0,INE318D01020,Construction & Engineering,Equity,0.57,0.97,0.95,0.95,1.08,0.74,0.84
2252,531846,TRINITYLEA,TRINITY LEAGUE INDIA LTD.,Active,XT,10.0,INE884X01011,Other Financial Services,Equity,12.35,12.35,8.99,10.39,10.44,11.40,12.44
2253,531847,ASTAR,ASIAN STAR CO.LTD.-$,Active,B,10.0,INE194D01017,Other Apparels & Accessories,Equity,610.00,689.00,649.00,650.00,659.00,690.00,675.00
2254,531859,ORVENPR,ORIENTAL VENEER PRODUCTS LTD.,Active,X,1.0,INE457G01029,Other Industrial Products,Equity,38.65,40.70,39.50,37.95,39.50,45.55,47.25
2255,531861,JOINDRE,JOINDRE CAPITAL SERVICES LTD.,Active,X,10.0,INE024B01010,Other Financial Services,Equity,13.67,17.40,16.50,16.10,18.35,18.10,17.90
2256,531862,BHARATAGRI,BHARAT AGRI FERT & REALTY LTD.,Active,X,10.0,INE842D01011,Fertilizers,Equity,148.85,152.45,154.80,152.85,172.85,162.05,162.30
2257,531867,UNITINT,UNITECH INTERNATIONAL LTD.,Active,X,10.0,INE929K01011,Comm.Trading  & Distribution,Equity,4.96,5.14,5.15,4.50,4.28,4.10,3.95
2258,531869,SACHEMT,SACHETA METALS LTD.,Active,X,10.0,INE433G01012,Aluminium,Equity,15.25,14.40,15.01,14.85,15.09,14.75,22.71
2259,531870,POPULARES,POPULAR ESTATE MANAGEMENT LTD.,Active,XT,10.0,INE370C01015,Construction & Engineering,Equity,11.97,12.00,11.34,11.34,11.35,10.80,11.30
2260,531878,ANJANIFIN,ANJANI FINANCE LTD.,Active,X,10.0,INE283D01018,Finance (including NBFCs),Equity,0.93,0.94,0.98,1.02,1.01,2.00,2.47
2261,531879,PIONDIST,PIONEER DISTILLERIES LTD.,Active,B,10.0,INE889E01010,Breweries & Distilleries,Equity,112.00,109.00,101.30,100.00,107.90,115.35,125.05
2262,531881,GMETCOAL,GUJARAT METALLIC COAL & COKE LTD.-$,Active,Z,100.0,INE146F01020,Comm.Trading  & Distribution,Equity,13.30,13.49,9.60,6.05,8.32,18.45,20.25
2263,531882,KWALITY,Kwality Limited,Active,B,1.0,INE775B01025,Packaged Foods,Equity,3.11,3.05,2.38,2.48,2.92,3.09,3.43
2264,531885,SVAINDIA,SVA INDIA LTD.,Active,P,10.0,INE763K01014,Comm.Trading  & Distribution,Equity,NA,7.75,NA,NA,NA,NA,NA
2265,531888,REXNORD,REXNORD ELECTRONICS & CONTROLS LTD.,Active,X,10.0,INE687C01012,Industrial Machinery,Equity,20.50,22.55,22.75,23.80,26.60,29.10,32.60
2266,531889,INTECH,INTEGRATED TECHNOLOGIES LTD.,Active,XT,10.0,INE882B01029,Electronic Components,Equity,0.61,0.64,0.67,0.88,0.90,1.69,2.23
2267,531892,KHANDSE,KHANDWALA SECURITIES LTD.,Active,T,10.0,INE060B01014,Other Financial Services,Equity,9.00,9.45,8.60,9.18,8.99,19.17,19.85
2268,531893,SAWABUSI,SAWACA BUSINESS MACHINES LTD.,Active,X,10.0,INE248B01015,Misc.Commercial Services,Equity,0.90,0.79,0.77,0.70,0.75,0.75,0.93
2269,531900,CCLINTER,CCL INTERNATIONAL LTD.,Active,X,10.0,INE778E01031,Comm.Trading  & Distribution,Equity,9.24,12.24,13.50,16.41,14.45,14.90,17.99
2270,531902,GALLOPENT,GALLOPS ENTERPRISE LTD.,Active,X,10.0,INE755J01012,Realty,Equity,NA,12.59,NA,NA,NA,10.35,9.84
2271,531909,SWAGRUHA,SWAGRUHA INFRASTRUCTURE LTD.,Active,XT,1.0,INE587J01027,Realty,Equity,5.70,4.70,4.62,5.29,6.07,6.51,6.43
2272,531910,MADHUVEER,Madhuveer Com 18 Network Ltd,Active,XT,10.0,INE312M01016,Pharmaceuticals,Equity,2.05,2.15,NA,NA,NA,NA,2.25
2273,531911,GALAGEX,GALAXY AGRICO EXPORTS LTD.,Active,XT,10.0,INE803L01016,Industrial Machinery,Equity,8.85,8.32,8.00,7.60,NA,7.08,7.44
2274,531913,GOPAIST,GOPAL IRON & STEELS CO.(GUJARAT) LTD.,Active,XT,10.0,INE641H01018,Iron & Steel Products,Equity,5.98,5.98,5.98,5.98,NA,5.98,NA
2275,531917,TWINSTAR,Twinstar Industries Limited,Active,Z,10.0,INE070B01013,IT Software Products,Equity,1.00,0.79,0.82,0.93,0.74,0.82,1.07
2276,531918,HINDAPL,HINDUSTAN APPLIANCES LTD.,Active,XT,10.0,INE02XD01011,Comm.Trading  & Distribution,Equity,NA,NA,NA,NA,NA,NA,NA
2277,531921,AGARIND,AGARWAL INDUSTRIAL CORPORATION LTD.,Active,B,10.0,INE204E01012,Petrochemicals,Equity,80.85,105.30,96.65,84.90,85.55,103.50,129.50
2278,531923,DHAMPURE,DHAMPURE SPECIALITY SUGARS LTD.,Active,X,10.0,INE956B01013,Sugar,Equity,10.94,14.00,13.73,16.05,18.85,23.45,22.00
2279,531925,SHAQUAK,SHANTANU SHEOREY AQUAKULT LTD.,Active,XT,10.0,INE545N01019,Packaged Foods,Equity,0.63,0.61,0.56,0.57,1.02,0.80,0.98
2280,531928,GOLCA,GOLDEN CARPETS LTD.,Active,X,10.0,INE595D01015,Furniture-Furnishing-Paints,Equity,4.12,4.12,4.20,4.10,4.10,4.10,4.30
2281,531929,INNOCORP,INNOCORP LTD.,Active,XT,10.0,INE214B01017,Plastic Products,Equity,NA,NA,1.90,1.90,1.81,NA,1.63
2282,531930,SARTHAKIND,SARTHAK INDUSTRIES LTD.,Active,X,10.0,INE074H01012,Other Industrial Products,Equity,7.94,7.65,8.00,NA,NA,8.40,9.72
2283,531931,SAICAPI,SAI CAPITAL LTD.,Active,XT,10.0,INE531X01018,Diversified Commercial Services,Equity,16.10,NA,NA,NA,NA,NA,NA
2284,531944,SERVOTEACH,Servoteach Industries Ltd,Active,XT,10.0,INE185D01015,Industrial Machinery,Equity,NA,3.61,3.43,NA,NA,3.40,3.23
2285,531946,CHADPAP,CHADHA PAPERS LTD.,Active,Z,10.0,INE669W01018,Paper & Paper Products,Equity,NA,NA,NA,NA,NA,NA,NA
2286,531950,VERTEX,VERTEX SECURITIES LTD.,Active,X,2.0,INE316D01024,Other Financial Services,Equity,0.88,0.99,0.89,0.99,0.85,0.84,0.81
2287,531952,RIBATEX,RIBA TEXTILES LTD.,Active,X,10.0,INE811H01017,Textiles,Equity,45.30,38.30,33.50,32.50,35.70,57.15,63.20
2288,531962,SHREMETAL,SHREE METALLOYS LTD.,Active,XT,10.0,INE914B01012,Finance (including NBFCs),Equity,25.40,23.80,23.00,24.15,20.60,16.45,12.55
2289,531968,IITLPROJ,IITL PROJECTS LIMITED,Active,XT,10.0,INE786E01018,Realty,Equity,18.10,18.90,26.25,22.55,22.25,26.50,28.00
2290,531971,HARIGOV,HARI GOVIND INTERNATIONAL LTD.,Active,P,10.0,INE167F01018,Textiles,Equity,NA,NA,NA,NA,NA,NA,NA
2291,531972,TRIDETOOL,TRIDENT TOOLS LTD.,Active,Z,10.0,INE179D01018,Other Industrial Goods,Equity,8.52,8.03,5.80,3.89,3.51,3.18,3.18
2292,531977,CHLOGIST,CHARTERED LOGISTICS LTD.,Active,X,1.0,INE558F01026,Surface Transportation,Equity,3.14,3.23,2.80,3.18,2.99,4.14,4.37
2293,531978,AMBIKCO,AMBIKA COTTON MILLS LTD.,Active,B,10.0,INE540G01014,Textiles,Equity,657.45,685.35,660.15,698.25,723.10,845.40,"1,128.65"
2294,531979,HINDALUMI,HIND ALUMINIUM INDUSTRIES LTD.-$,Active,X,10.0,INE227B01019,Aluminium,Equity,35.65,38.65,38.00,39.00,36.70,41.50,40.55
2295,531980,SENINFO,Senthil Infotek Ltd,Active,XT,10.0,INE564B01015,IT Consulting & Software,Equity,4.13,3.74,3.90,4.08,3.61,4.12,4.32
2296,531982,SPECFOOD,SPECTRUM FOODS LTD.,Active,XT,10.0,INE547C01018,Other Food Products,Equity,29.80,17.45,16.65,17.00,NA,14.55,14.98
2297,531989,DECPO,DECCAN POLYPACKS LTD.,Active,Z,10.0,INE132E01015,Containers & Packaging,Equity,2.26,2.98,3.27,3.27,3.20,3.46,3.45
2298,531991,AMRAAGRI,AMRAWORLD AGRICO LTD.,Active,XT,1.0,INE735C01027,Textiles,Equity,0.40,0.42,0.46,0.56,0.37,0.38,0.42
2299,531994,AUTOPINS,AUTO PINS (INDIA) LTD.,Active,X,10.0,INE706C01028,Auto Parts & Equipment,Equity,NA,35.05,NA,36.80,NA,NA,NA
2300,531996,ODYCORP,ODYSSEY CORPORATION LTD.,Active,X,5.0,INE839E01023,Finance (including NBFCs),Equity,0.92,0.88,0.72,0.72,0.75,1.30,1.15
2301,532001,INDCTST,INDUCTO STEEL LTD.,Active,X,10.0,INE146H01018,Iron & Steel/Interm.Products,Equity,12.05,14.26,15.73,19.75,19.60,16.10,15.00
2302,532005,SAMINDUS,SAM INDUSTRIES LTD.,Active,X,10.0,INE653D01012,Other Industrial Goods,Equity,7.18,7.50,7.45,6.80,8.29,10.15,9.76
2303,532007,SHVFL,SHREEVATSAA FINANCE & LEASING LTD.,Active,XT,10.0,INE981C01019,Misc.Commercial Services,Equity,6.46,4.65,2.96,2.68,2.74,4.86,5.49
2304,532011,POOJAENT,POOJA ENTERTAINMENT AND FILMS LTD.,Active,XT,10.0,INE147C01017,Movies & Entertainment,Equity,15.00,28.39,43.25,64.90,57.50,38.20,43.70
2305,532015,GRAVITY,GRAVITY (INDIA) LTD.-$,Active,XT,10.0,INE995A01013,Textiles,Equity,1.24,1.20,1.30,1.44,1.39,1.37,1.51
2306,532016,WELLESLEY,WELLESLEY CORPORATION LTD.,Active,Z,10.0,INE176O01011,Realty,Equity,NA,6.32,6.35,NA,NA,NA,NA
2307,532022,FILATFASH,FILATEX FASHIONS LTD.,Active,X,5.0,INE185E01013,Textiles,Equity,2.44,2.90,2.60,2.11,2.44,2.44,3.08
2308,532029,SINDHUTRAD,Sindhu Trade Links Limited,Active,XT,10.0,INE325D01017,Misc.Commercial Services,Equity,55.00,51.45,48.10,50.35,49.55,74.55,85.45
2309,532033,JAINSTUDIO,JAIN STUDIOS LTD.,Active,Z,10.0,INE486B01011,Broadcasting & Cable TV,Equity,4.42,3.40,2.06,1.65,1.37,1.80,2.27
2310,532035,UNISTRMU,UNISTAR MULTIMEDIA LTD.,Active,XT,10.0,INE808C01014,Finance (including NBFCs),Equity,1.00,0.79,0.82,0.82,0.90,1.71,2.29
2311,532038,EMMSONS,EMMSONS INTERNATIONAL LTD.-$,Active,X,10.0,INE073C01015,Comm.Trading  & Distribution,Equity,1.14,1.00,1.05,1.20,1.25,1.15,1.20
2312,532039,ZENOTECH,ZENOTECH LABORATORIES LTD.,Active,X,10.0,INE486F01012,Pharmaceuticals,Equity,23.55,27.55,33.05,34.30,30.80,38.25,35.15
2313,532041,HINDBIO,HINDUSTAN BIO SCIENCES LTD.,Active,X,10.0,INE597C01013,IT Software Products,Equity,1.50,2.99,3.08,2.01,2.63,4.57,4.97
2314,532042,FRONTCORP,FRONTLINE CORPORATION LTD.,Active,X,10.0,INE092D01013,Surface Transportation,Equity,11.94,11.32,NA,NA,NA,11.29,NA
2315,532051,SWELECTES,Swelect Energy Systems Limited-$,Active,B,10.0,INE409B01013,Heavy Electrical Equipment,Equity,100.05,137.75,119.05,118.45,149.80,205.50,202.95
2316,532053,WALLFORT,WALLFORT FINANCIAL SERVICES LTD.,Active,X,10.0,INE121B01014,Other Financial Services,Equity,15.50,19.95,20.45,20.00,27.45,26.15,33.75
2317,532054,KDDL,KDDL LTD.-$,Active,B,10.0,INE291D01011,Other Apparels & Accessories,Equity,127.00,148.95,152.05,160.45,174.95,230.75,254.15
2318,532056,ADIEXRE,ADINATH EXIM RESOURCES LTD.,Active,XT,10.0,INE398H01015,Investment Companies,Equity,6.28,5.36,5.60,5.85,5.83,7.35,7.55
2319,532057,ABHICAP,ABHINAV CAPITAL SERVICES LTD.,Active,XT,10.0,INE516F01016,Finance (including NBFCs),Equity,54.65,40.00,41.60,37.60,41.40,40.00,37.00
2320,532067,KILPEST,KILPEST INDIA LTD.,Active,X,10.0,INE994E01018,Agrochemicals,Equity,407.65,385.15,300.60,381.85,358.50,353.40,333.55
2321,532070,SUPRBPA,SUPERB PAPERS LTD.,Active,X,10.0,INE311N01016,Paper & Paper Products,Equity,10.10,9.90,10.70,11.44,11.10,11.00,11.25
2322,532078,MONIND,Monind Ltd,Active,X,10.0,INE407E01029,Iron & Steel/Interm.Products,Equity,10.00,NA,9.50,9.40,NA,8.71,10.52
2323,532083,SHKALYN,SHRI KALYAN HOLDINGS LTD.,Active,XT,10.0,INE079N01019,Misc.Commercial Services,Equity,3.07,NA,NA,NA,NA,NA,NA
2324,532090,VANDANA,VANDANA KNITWEAR LTD.,Active,XT,1.0,INE219M01021,Textiles,Equity,0.30,0.33,0.37,0.34,0.48,0.43,0.48
2325,532092,SAGARPROD,Sagar Productions Limited,Active,XT,1.0,INE807D01030,Finance (including NBFCs),Equity,9.02,8.56,4.90,10.16,8.36,8.21,7.97
2326,532097,MUKANDENGG,MUKAND ENGINEERS LTD.,Active,B,10.0,INE022B01014,Construction & Engineering,Equity,7.00,8.67,9.94,8.34,11.00,12.70,13.86
2327,532100,INDOCITY,INDO-CITY INFOTECH LTD.-$,Active,X,10.0,INE456B01014,IT Software Products,Equity,1.15,1.09,1.10,1.20,1.20,1.20,1.52
2328,532102,SBECSUG,SBEC SUGAR LTD.,Active,X,10.0,INE948G01019,Sugar,Equity,7.75,7.32,8.09,8.20,6.88,8.37,7.41
2329,532105,MEGFI,MEGA FIN (INDIA) LTD.,Active,P,10.0,INE524D01015,Misc.Commercial Services,Equity,NA,NA,NA,NA,NA,NA,NA
2330,532113,BRIJLEAS,BRIJLAXMI LEASING & FINANCE LTD.,Active,X,10.0,INE957E01031,Finance (including NBFCs),Equity,0.52,0.67,1.32,1.83,2.42,2.17,2.20
2331,532114,AREALTY,ALCHEMIST REALTY LTD.,Active,XT,2.0,INE646D01024,Realty,Equity,1.21,0.87,1.02,1.32,0.95,1.54,1.79
2332,532123,BSELINFRA,BSEL INFRASTRUCTURE REALTY LTD.,Active,B,10.0,INE395A01016,Realty,Equity,1.11,1.05,1.08,1.24,0.95,1.20,1.44
2333,532124,RELIABVEN,RELIABLE VENTURES INDIA LTD.,Active,X,10.0,INE419H01019,Hotels,Equity,9.41,9.90,9.01,8.79,8.63,8.48,8.97
2334,532134,BANKBARODA,BANK OF BARODA,Active,A,2.0,INE028A01039,Banks,Equity,46.80,48.90,41.05,41.65,51.30,61.50,64.20
2335,532138,SMCREDT,SMC CREDITS LTD.,Active,XT,10.0,INE440E01012,Finance (including NBFCs),Equity,NA,NA,NA,NA,NA,NA,NA
2336,532140,MOHITE,Mohite Industries Ltd,Active,X,10.0,INE154B01015,Textiles,Equity,8.90,9.20,9.65,7.18,8.29,8.50,8.00
2337,532141,ANDHRACEMT,ANDHRA CEMENTS LTD.,Active,B,10.0,INE666E01012,Cement & Cement Products,Equity,5.47,5.23,4.85,4.80,4.84,6.03,6.29
2338,532143,SKMEGGPROD,SKM EGG PRODUCTS EXPORT (INDIA) LTD.,Active,B,10.0,INE411D01015,Other Food Products,Equity,34.35,46.20,36.80,40.80,50.00,58.35,56.35
2339,532144,WELCORP,Welspun Corp Limited,Active,A,5.0,INE191B01025,Construction & Engineering,Equity,88.10,107.60,113.70,107.50,118.10,133.10,139.35
2340,532145,HOTLSILV,H.S.INDIA LTD.,Active,X,10.0,INE731B01010,Hotels,Equity,5.53,5.46,5.00,4.15,4.15,4.81,4.20
2341,532149,BANKINDIA,BANK OF INDIA,Active,A,10.0,INE084A01016,Banks,Equity,47.10,54.25,40.70,38.60,45.10,48.65,49.90
2342,532150,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP.LTD.,Active,B,10.0,INE681B01017,Healthcare Facilities,Equity,56.30,50.00,50.25,49.00,51.65,57.10,57.55
2343,532154,SUNSHINE,SUN AND SHINE WORLDWIDE LTD.,Active,XT,10.0,INE560F01014,Misc.Commercial Services,Equity,2.78,3.04,2.85,2.89,2.88,2.63,3.48
2344,532155,GAIL,GAIL (INDIA) LTD.,Active,A,10.0,INE129A01019,Utilities:Non-Elec.,Equity,96.60,95.70,86.80,84.75,102.50,123.35,135.70
2345,532156,VAIBHAVGBL,Vaibhav Global Ltd,Active,A,10.0,INE884A01019,Other Apparels & Accessories,Equity,"1,337.20","1,699.80","1,882.60","1,955.65","2,126.95","2,448.25","2,555.70"
2346,532159,TRESCON,Trescon Ltd,Active,X,10.0,INE088D01011,Other Financial Services,Equity,82.45,82.85,88.90,83.05,70.25,71.35,68.90
2347,532160,GUJSTATFIN,Gujarat State Financial Corporation,Active,T,10.0,INE944A01011,Financial Institutions,Equity,2.04,2.20,2.35,1.79,1.44,2.65,3.63
2348,532162,JKPAPER,JK PAPER LTD.,Active,A,10.0,INE789E01012,Paper & Paper Products,Equity,94.15,95.15,90.60,87.90,96.45,106.35,124.00
2349,532163,SAREGAMA,SAREGAMA INDIA LTD.,Active,A,10.0,INE979A01017,Movies & Entertainment,Equity,478.65,514.85,557.75,661.55,780.45,834.40,828.55
2350,532164,MINOLTAF,MINOLTA FINANCE LTD.,Active,Z,10.0,INE514C01018,Finance (including NBFCs),Equity,1.78,1.75,1.60,1.57,NA,1.34,1.20
2351,532172,ADROITINFO,Adroit Infotech Ltd,Active,T,10.0,INE737B01033,IT Consulting & Software,Equity,7.73,4.69,5.00,7.39,6.99,10.18,11.68
2352,532173,CYBERTECH,CYBERTECH SYSTEMS AND SOFTWARE LTD.,Active,B,10.0,INE214A01019,IT Software Products,Equity,47.85,50.45,60.50,76.95,78.40,164.90,138.30
2353,532174,ICICIBANK,ICICI BANK LTD.,Active,A,2.0,INE090A01021,Banks,Equity,346.90,395.00,354.90,392.55,472.80,534.80,544.75
2354,532175,CYIENT,Cyient Limited,Active,A,5.0,INE136B01020,IT Consulting & Software,Equity,329.95,389.15,383.20,395.30,490.05,512.40,535.35
2355,532178,ENGINERSIN,ENGINEERS INDIA LTD.,Active,A,5.0,INE510A01028,Consulting Services,Equity,64.20,66.85,64.40,64.95,74.15,78.30,79.20
2356,532180,DHANBANK,Dhanlaxmi Bank Limited,Active,B,10.0,INE680A01011,Banks,Equity,12.67,13.99,12.33,11.90,12.36,14.51,14.03
2357,532181,GMDCLTD,GUJARAT MINERAL DEVELOPMENT CORPORATION LTD.,Active,A,2.0,INE131A01031,Coal,Equity,41.00,46.25,42.05,42.60,47.00,52.60,59.70
2358,532183,GAYATRI,GAYATRI SUGARS LTD.,Active,XT,10.0,INE622E01023,Sugar,Equity,1.20,2.35,1.33,1.38,1.32,1.98,2.32
2359,532187,INDUSINDBK,INDUSIND BANK LTD.,Active,A,10.0,INE095A01012,Banks,Equity,523.60,630.05,526.75,585.60,857.65,894.95,929.60
2360,532189,ITDC,INDIA TOURISM DEVELOPMENT CORPORATION LTD.,Active,A,10.0,INE353K01014,Hotels,Equity,212.60,245.20,232.55,222.55,266.40,325.95,324.90
2361,532209,J&KBANK,JAMMU & KASHMIR BANK LTD.,Active,A,1.0,INE168A01041,Banks,Equity,15.75,17.95,14.90,14.13,23.91,23.10,25.30
2362,532210,CUB,CITY UNION BANK LTD.,Active,A,1.0,INE491A01021,Banks,Equity,121.25,135.05,139.70,148.05,185.90,180.30,182.75
2363,532212,ARCHIES,ARCHIES LTD.,Active,B,2.0,INE731A01020,Gift Articles-Toys & Cards,Equity,11.32,12.42,11.69,12.04,14.28,14.01,14.48
2364,532215,AXISBANK,AXIS BANK LTD.,Active,A,2.0,INE238A01034,Banks,Equity,431.60,496.95,424.50,492.40,602.10,620.35,667.10
2365,532216,HBSTOCK,HB STOCKHOLDINGS LTD.,Active,T,10.0,INE550B01022,Finance (including NBFCs),Equity,5.67,5.00,5.77,5.40,5.41,6.50,6.31
2366,532217,SIELFNS,SIEL FINANCIAL SERVICES LTD.,Active,XT,10.0,INE027F01014,Other Financial Services,Equity,1.50,1.71,1.96,2.15,1.95,1.80,1.81
2367,532218,SOUTHBANK,SOUTH INDIAN BANK LTD.,Active,A,1.0,INE683A01023,Banks,Equity,6.91,7.27,6.74,6.48,7.57,9.03,9.07
2368,532219,ENERGYDEV,ENERGY DEVELOPMENT COMPANY LTD.,Active,B,10.0,INE306C01019,Electric Utilities,Equity,5.82,6.77,5.53,5.19,6.73,10.38,13.18
2369,532221,SONATSOFTW,SONATA SOFTWARE LTD.,Active,A,1.0,INE269A01021,IT Consulting & Software,Equity,263.55,304.70,314.15,316.75,339.70,394.30,426.40
2370,532230,BENGALT,BENGAL TEA & FABRICS LTD.,Active,X,10.0,INE665D01016,Textiles,Equity,27.50,29.15,29.75,34.00,36.90,37.70,37.40
2371,532234,NATIONALUM,NATIONAL ALUMINIUM CO.LTD.,Active,A,5.0,INE139A01034,Aluminium,Equity,32.75,35.85,32.25,30.45,39.20,43.10,46.85
2372,532240,INDNIPPON,INDIA NIPPON ELECTRICALS LTD.,Active,B,5.0,INE092B01025,Auto Parts & Equipment,Equity,267.05,347.25,342.90,330.70,344.40,347.45,366.00
2373,532256,NSIL,NALWA SONS INVESTMENTS LTD.,Active,B,10.0,INE023A01030,Finance (including NBFCs),Equity,652.85,736.45,741.40,753.95,898.05,942.65,"1,001.15"
2374,532259,APARINDS,APAR INDUSTRIES LTD.,Active,A,10.0,INE372A01015,Other Elect.Equip./ Prod.,Equity,302.65,323.30,292.00,286.45,351.05,350.20,363.50
2375,532262,TCIIND,TCI INDUSTRIES LTD.,Active,XT,10.0,INE920B01019,Misc.Commercial Services,Equity,428.00,436.00,568.60,462.00,401.20,546.65,693.95
2376,532268,ACCELYA,Accelya Solutions India Ltd,Active,A,10.0,INE793A01012,IT Consulting & Software,Equity,986.85,"1,012.70","1,034.50",866.05,865.35,943.10,964.70
2377,532271,CYBERMAT,CYBERMATE INFOTEK LTD.,Active,Z,2.0,INE215B01022,IT Software Products,Equity,1.14,1.12,0.96,0.90,0.96,1.08,1.45
2378,532281,HCLTECH,HCL TECHNOLOGIES LTD.,Active,A,2.0,INE860A01027,IT Consulting & Software,Equity,705.45,693.30,811.60,843.20,822.20,945.95,"1,055.05"
2379,532282,CASTEXTECH,Castex Technologies Ltd-$,Active,T,2.0,INE068D01021,Auto Parts & Equipment,Equity,0.39,0.38,0.36,0.38,0.35,0.48,0.60
2380,532284,TCFCFINQ,TCFC FINANCE LTD.,Active,X,10.0,INE389D01013,Other Financial Services,Equity,16.60,19.15,17.35,18.75,20.75,25.10,23.15
2381,532285,GEOJITFSL,Geojit Financial Services Ltd,Active,B,1.0,INE007B01023,Other Financial Services,Equity,34.80,38.55,38.95,39.45,39.35,55.50,56.20
2382,532286,JINDALSTEL,JINDAL STEEL & POWER LTD.,Active,A,1.0,INE749A01030,Iron & Steel/Interm.Products,Equity,184.95,205.20,186.75,191.40,244.30,266.05,292.95
2383,532290,BLBLIMITED,BLB LTD.,Active,B,1.0,INE791A01024,Other Financial Services,Equity,4.12,6.08,5.82,4.93,4.76,5.80,5.71
2384,532296,GLENMARK,GLENMARK PHARMACEUTICALS LTD.,Active,A,1.0,INE935A01035,Pharmaceuticals,Equity,452.20,469.40,482.40,475.20,471.20,493.20,523.10
2385,532300,WOCKPHARMA,WOCKHARDT LTD.,Active,A,5.0,INE049B01025,Pharmaceuticals,Equity,275.85,312.55,294.55,291.40,451.90,546.45,510.80
2386,532301,TATACOFFEE,TATA COFFEE LTD.,Active,A,1.0,INE493A01027,Tea & Coffee,Equity,90.65,108.90,104.65,101.50,103.15,104.70,107.10
2387,532304,KJMCCORP,KJMC Corporate Advisors (India) Ltd.,Active,X,10.0,INE602C01011,Other Financial Services,Equity,16.00,16.80,14.15,18.44,16.95,15.25,15.95
2388,532305,INDSWFTLAB,IND-SWIFT LABORATORIES LTD.,Active,B,10.0,INE915B01019,Pharmaceuticals,Equity,34.20,35.05,50.15,53.50,60.80,61.20,85.95
2389,532307,MELSTAR,MELSTAR INFORMATION TECHNOLOGIES LTD.,Active,Z,10.0,INE817A01019,IT Software Products,Equity,3.30,2.85,1.85,1.75,1.73,2.49,2.99
2390,532309,GEPIL,GE Power India Ltd,Active,A,10.0,INE878A01011,Heavy Electrical Equipment,Equity,484.35,474.90,426.05,205.40,274.25,288.75,290.15
2391,532310,SHREERAMA,SHREE RAMA MULTI-TECH LTD.,Active,B,5.0,INE879A01019,Containers & Packaging,Equity,5.14,7.39,8.06,6.96,7.15,8.18,8.69
2392,532313,MAHLIFE,MAHINDRA LIFESPACE DEVELOPERS LTD.,Active,A,10.0,INE813A01018,Realty,Equity,210.05,273.30,234.45,274.90,289.20,364.85,386.80
2393,532320,VAARAD,Vaarad Ventures Ltd,Active,X,1.0,INE418B01048,Finance (including NBFCs),Equity,2.87,3.99,4.40,4.27,3.54,3.90,4.06
2394,532321,CADILAHC,CADILA HEALTHCARE LTD.,Active,A,1.0,INE010B01027,Pharmaceuticals,Equity,388.45,371.10,394.90,417.70,450.10,476.30,493.30
2395,532323,SHIVACEM,SHIVA CEMENT LTD.,Active,XT,2.0,INE555C01029,Cement & Cement Products,Equity,9.70,9.66,9.98,13.72,17.28,19.43,23.25
2396,532324,CINEVISTA,CINEVISTA LTD.,Active,B,2.0,INE039B01026,Movies & Entertainment,Equity,5.01,6.95,6.13,5.99,7.14,7.08,6.91
2397,532326,INTENTECH,INTENSE TECHNOLOGIES LTD.-$,Active,B,2.0,INE781A01025,IT Software Products,Equity,40.00,38.65,33.90,34.00,32.95,45.20,42.60
2398,532329,DANLAW,DANLAW TECHNOLOGIES INDIA LTD.-$,Active,X,10.0,INE310B01013,IT Software Products,Equity,38.30,66.45,78.65,80.75,74.60,86.15,109.05
2399,532330,BIOPAC,BIOPAC INDIA CORPORATION LTD.-$,Active,XT,10.0,INE998A01017,Plastic Products,Equity,2.18,3.18,4.00,2.81,1.86,2.09,2.00
2400,532331,AJANTPHARM,AJANTA PHARMA LTD.,Active,A,2.0,INE031B01049,Pharmaceuticals,Equity,"1,633.40","1,483.75","1,613.00","1,574.55","1,536.05","1,633.95","1,809.70"
2401,532333,HBPOR,HB PORTFOLIO LTD.,Active,X,10.0,INE638B01025,Other Financial Services,Equity,15.50,17.70,15.85,16.30,17.95,20.50,18.75
2402,532334,HBESD,HB ESTATE DEVELOPERS LTD.,Active,X,10.0,INE640B01021,Realty,Equity,6.50,8.80,9.00,8.02,8.60,9.97,11.58
2403,532336,BARONINF,BARON INFOTECH LTD.,Active,XT,10.0,INE228B01017,IT Software Products,Equity,NA,NA,0.26,0.34,NA,0.32,0.33
